Frequency (Hz)	Level (dB)
21.533203	-57.204193
43.066406	-46.504700
64.599609	-48.538551
86.132813	-64.294334
107.666016	-66.028305
129.199219	-74.758820
150.732422	-76.496002
172.265625	-81.464447
193.798828	-77.021103
215.332031	-79.345238
236.865234	-85.255806
258.398438	-84.032707
279.931641	-77.470543
301.464844	-72.331497
322.998047	-76.539963
344.531250	-70.500229
366.064453	-73.175209
387.597656	-79.964149
409.130859	-79.102425
430.664063	-77.202789
452.197266	-72.503036
473.730469	-79.291451
495.263672	-83.004570
516.796875	-86.058891
538.330078	-89.934067
559.863281	-89.143448
581.396484	-88.179367
602.929688	-83.988434
624.462891	-80.158943
645.996094	-72.672615
667.529297	-75.856956
689.062500	-86.214020
710.595703	-87.935654
732.128906	-80.128113
753.662109	-75.999741
775.195313	-83.370949
796.728516	-85.242386
818.261719	-88.477592
839.794922	-86.146622
861.328125	-85.985207
882.861328	-90.295731
904.394531	-86.287941
925.927734	-84.838959
947.460938	-78.946503
968.994141	-83.003662
990.527344	-91.775955
1012.060547	-92.073837
1033.593750	-93.550636
1055.126953	-90.660919
1076.660156	-94.921883
1098.193359	-92.151344
1119.726563	-94.512756
1141.259766	-90.791824
1162.792969	-91.149422
1184.326172	-96.762215
1205.859375	-96.240379
1227.392578	-92.538689
1248.925781	-86.088371
1270.458984	-90.124916
1291.992188	-91.061134
1313.525391	-92.094452
1335.058594	-95.399132
1356.591797	-92.871910
1378.125000	-95.106995
1399.658203	-90.976570
1421.191406	-91.251823
1442.724609	-88.522232
1464.257813	-86.207558
1485.791016	-86.066246
1507.324219	-88.278336
1528.857422	-92.232941
1550.390625	-89.978546
1571.923828	-91.142899
1593.457031	-91.097519
1614.990234	-92.052910
1636.523438	-93.191628
1658.056641	-93.115822
1679.589844	-93.932266
1701.123047	-91.755623
1722.656250	-92.031731
1744.189453	-87.728256
1765.722656	-87.880310
1787.255859	-87.714165
1808.789063	-85.735146
1830.322266	-84.320595
1851.855469	-83.179291
1873.388672	-82.891525
1894.921875	-82.696121
1916.455078	-81.484131
1937.988281	-78.829269
1959.521484	-75.234604
1981.054688	-72.660057
2002.587891	-71.742279
2024.121094	-72.744156
2045.654297	-73.072540
2067.187500	-72.945663
2088.720703	-72.826447
2110.253906	-73.960022
2131.787109	-76.945351
2153.320313	-81.530830
2174.853516	-85.658470
2196.386719	-87.504723
2217.919922	-87.692375
2239.453125	-88.266327
2260.986328	-89.468933
2282.519531	-90.878708
2304.052734	-91.291687
2325.585938	-90.324646
2347.119141	-88.516861
2368.652344	-88.657097
2390.185547	-88.201416
2411.718750	-88.295891
2433.251953	-90.687431
2454.785156	-93.693382
2476.318359	-94.544136
2497.851563	-91.517273
2519.384766	-89.222061
2540.917969	-88.337875
2562.451172	-88.951645
2583.984375	-91.146538
2605.517578	-93.039017
2627.050781	-92.375420
2648.583984	-90.777145
2670.117188	-90.638031
2691.650391	-90.637779
2713.183594	-91.412659
2734.716797	-93.785896
2756.250000	-96.496864
2777.783203	-99.818832
2799.316406	-101.945831
2820.849609	-98.228676
2842.382813	-94.575844
2863.916016	-92.899887
2885.449219	-92.139053
2906.982422	-90.901230
2928.515625	-90.878159
2950.048828	-91.774864
2971.582031	-92.688332
2993.115234	-93.880432
3014.648438	-95.402901
3036.181641	-96.468132
3057.714844	-96.979630
3079.248047	-97.833939
3100.781250	-98.412270
3122.314453	-101.414276
3143.847656	-99.741478
3165.380859	-94.174255
3186.914063	-92.046211
3208.447266	-91.696457
3229.980469	-91.589424
3251.513672	-90.163040
3273.046875	-88.048248
3294.580078	-84.108994
3316.113281	-80.893906
3337.646484	-79.499496
3359.179688	-79.315880
3380.712891	-79.520134
3402.246094	-79.662025
3423.779297	-80.920708
3445.312500	-82.263451
3466.845703	-83.775101
3488.378906	-85.280884
3509.912109	-86.142174
3531.445313	-87.527512
3552.978516	-88.837608
3574.511719	-89.957535
3596.044922	-90.997978
3617.578125	-93.625130
3639.111328	-97.146042
3660.644531	-101.324295
3682.177734	-102.990059
3703.710938	-100.637115
3725.244141	-99.443398
3746.777344	-98.037338
3768.310547	-99.432495
3789.843750	-100.981224
3811.376953	-100.195915
3832.910156	-98.118469
3854.443359	-94.624886
3875.976563	-91.668518
3897.509766	-89.113449
3919.042969	-87.544220
3940.576172	-86.329254
3962.109375	-84.982529
3983.642578	-83.704590
4005.175781	-82.981720
4026.708984	-82.773003
4048.242188	-83.268036
4069.775391	-83.916595
4091.308594	-85.498878
4112.841797	-86.756470
4134.375000	-87.725563
4155.908203	-88.338142
4177.441406	-89.266090
4198.974609	-91.085899
4220.507813	-93.545502
4242.041016	-96.791077
4263.574219	-100.082985
4285.107422	-97.840530
4306.640625	-94.557205
4328.173828	-92.621964
4349.707031	-91.419418
4371.240234	-91.778328
4392.773438	-92.690750
4414.306641	-94.219017
4435.839844	-95.288658
4457.373047	-94.774384
4478.906250	-94.140671
4500.439453	-93.459526
4521.972656	-93.059837
4543.505859	-91.869583
4565.039063	-91.141609
4586.572266	-91.354965
4608.105469	-91.405807
4629.638672	-91.544830
4651.171875	-92.009644
4672.705078	-91.547478
4694.238281	-90.165192
4715.771484	-88.239113
4737.304688	-86.760269
4758.837891	-85.679688
4780.371094	-84.676018
4801.904297	-83.874214
4823.437500	-83.308662
4844.970703	-83.235168
4866.503906	-83.059792
4888.037109	-83.426193
4909.570313	-83.560165
4931.103516	-83.607948
4952.636719	-84.810951
4974.169922	-86.619812
4995.703125	-88.531677
5017.236328	-91.328270
5038.769531	-96.090317
5060.302734	-97.836555
5081.835938	-91.966125
5103.369141	-87.531898
5124.902344	-83.997269
5146.435547	-80.921776
5167.968750	-78.830246
5189.501953	-77.429047
5211.035156	-76.467567
