Frequency (Hz)	Level (dB)
21.533203	-57.102825
43.066406	-46.566219
64.599609	-48.634716
86.132812	-63.520592
107.666016	-64.527466
129.199219	-73.679085
150.732422	-74.962540
172.265625	-74.665665
193.798828	-73.700905
215.332031	-78.481712
236.865234	-78.666267
258.398438	-73.148560
279.931641	-71.371155
301.464844	-67.976906
322.998047	-69.305969
344.531250	-68.835403
366.064453	-71.609802
387.597656	-76.685074
409.130859	-77.640167
430.664062	-76.647858
452.197266	-73.258987
473.730469	-77.671173
495.263672	-77.103958
516.796875	-76.322021
538.330078	-74.122650
559.863281	-75.630775
581.396484	-79.773186
602.929688	-82.769775
624.462891	-82.219872
645.996094	-75.543411
667.529297	-79.154121
689.062500	-89.889893
710.595703	-89.796494
732.128906	-85.865723
753.662109	-82.491776
775.195312	-87.147804
796.728516	-83.050522
818.261719	-85.628815
839.794922	-83.495621
861.328125	-82.838974
882.861328	-83.584831
904.394531	-80.277420
925.927734	-76.942276
947.460938	-73.755081
968.994141	-76.754852
990.527344	-81.641289
1012.060547	-84.149612
1033.593750	-86.662338
1055.126953	-86.036423
1076.660156	-89.053879
1098.193359	-89.513168
1119.726562	-91.294601
1141.259766	-89.052231
1162.792969	-89.785744
1184.326172	-93.774536
1205.859375	-92.547920
1227.392578	-86.245102
1248.925781	-79.999878
1270.458984	-85.141747
1291.992188	-90.892563
1313.525391	-91.904297
1335.058594	-91.345490
1356.591797	-89.084145
1378.125000	-91.939018
1399.658203	-89.937653
1421.191406	-88.840752
1442.724609	-88.536186
1464.257812	-91.202118
1485.791016	-91.898926
1507.324219	-88.017014
1528.857422	-86.090134
1550.390625	-85.726524
1571.923828	-89.663597
1593.457031	-91.932373
1614.990234	-88.538742
1636.523438	-85.157288
1658.056641	-84.080444
1679.589844	-84.698639
1701.123047	-84.639046
1722.656250	-85.749504
1744.189453	-83.966660
1765.722656	-84.902275
1787.255859	-85.713402
1808.789062	-84.348618
1830.322266	-82.847206
1851.855469	-82.293625
1873.388672	-81.981918
1894.921875	-81.614510
1916.455078	-81.567398
1937.988281	-80.729355
1959.521484	-77.297005
1981.054688	-73.844017
2002.587891	-71.883354
2024.121094	-71.215996
2045.654297	-68.675331
2067.187500	-65.317108
2088.720703	-63.221073
2110.253906	-63.878235
2131.787109	-66.338676
2153.320312	-69.188667
2174.853516	-71.787209
2196.386719	-74.140381
2217.919922	-75.675644
2239.453125	-76.802773
2260.986328	-77.555557
2282.519531	-78.102051
2304.052734	-79.485435
2325.585938	-81.003410
2347.119141	-81.745209
2368.652344	-82.518356
2390.185547	-82.403198
2411.718750	-81.361259
2433.251953	-80.727020
2454.785156	-79.874336
2476.318359	-80.280762
2497.851562	-83.951691
2519.384766	-89.310883
2540.917969	-90.685822
2562.451172	-90.359192
2583.984375	-89.841354
2605.517578	-89.736847
2627.050781	-89.722282
2648.583984	-89.149452
2670.117188	-89.410408
2691.650391	-90.868614
2713.183594	-91.351173
2734.716797	-90.998924
2756.250000	-90.135994
2777.783203	-89.689583
2799.316406	-89.007103
2820.849609	-89.208000
2842.382812	-89.700302
2863.916016	-90.339264
2885.449219	-89.909065
2906.982422	-88.855347
2928.515625	-88.655060
2950.048828	-90.181259
2971.582031	-94.041550
2993.115234	-93.849815
3014.648438	-88.033592
3036.181641	-83.485832
3057.714844	-81.055931
3079.248047	-81.196640
3100.781250	-82.225807
3122.314453	-84.619034
3143.847656	-86.773102
3165.380859	-86.993752
3186.914062	-85.908798
3208.447266	-83.274689
3229.980469	-80.782005
3251.513672	-79.565323
3273.046875	-78.822701
3294.580078	-78.863625
3316.113281	-79.685936
3337.646484	-78.723709
3359.179688	-78.853104
3380.712891	-78.744354
3402.246094	-77.816978
3423.779297	-77.908195
3445.312500	-77.759804
3466.845703	-76.927826
3488.378906	-75.813766
3509.912109	-74.405014
3531.445312	-74.224464
3552.978516	-74.380112
3574.511719	-74.910965
3596.044922	-75.054558
3617.578125	-75.924736
3639.111328	-76.632515
3660.644531	-77.114754
3682.177734	-77.380379
3703.710938	-77.892441
3725.244141	-77.315407
