Frequency (Hz)	Level (dB)
21.533203	-58.625004
43.066406	-47.990738
64.599609	-50.059742
86.132812	-64.551811
107.666016	-66.154358
129.199219	-74.664978
150.732422	-75.747238
172.265625	-81.130180
193.798828	-76.484619
215.332031	-75.271240
236.865234	-77.798668
258.398438	-81.857803
279.931641	-76.573448
301.464844	-71.882660
322.998047	-76.084290
344.531250	-71.136559
366.064453	-74.080132
387.597656	-79.289482
409.130859	-76.170097
430.664062	-74.852615
452.197266	-72.633682
473.730469	-73.110764
495.263672	-73.739151
516.796875	-78.475800
538.330078	-81.813896
559.863281	-84.049843
581.396484	-89.822525
602.929688	-88.153969
624.462891	-82.660645
645.996094	-75.214615
667.529297	-77.164429
689.062500	-82.367989
710.595703	-85.483421
732.128906	-81.139076
753.662109	-79.012566
775.195312	-85.181923
796.728516	-84.418190
818.261719	-87.965439
839.794922	-84.820541
861.328125	-85.446693
882.861328	-92.009201
904.394531	-88.279335
925.927734	-79.914833
947.460938	-73.620461
968.994141	-76.425346
990.527344	-80.884872
1012.060547	-82.626007
1033.593750	-86.829956
1055.126953	-90.266441
1076.660156	-90.774628
1098.193359	-88.188766
1119.726562	-87.082878
1141.259766	-84.619957
1162.792969	-84.805763
1184.326172	-86.679077
1205.859375	-86.947945
1227.392578	-85.754547
1248.925781	-82.361862
1270.458984	-86.328827
1291.992188	-88.042549
1313.525391	-88.765182
1335.058594	-88.210815
1356.591797	-87.943512
1378.125000	-88.788269
1399.658203	-87.075745
1421.191406	-86.973961
1442.724609	-86.087822
1464.257812	-86.589355
1485.791016	-86.587334
1507.324219	-86.805367
1528.857422	-85.596672
1550.390625	-82.814705
1571.923828	-82.376854
1593.457031	-83.181168
1614.990234	-83.910774
1636.523438	-84.654526
1658.056641	-85.560989
1679.589844	-86.260109
1701.123047	-85.777657
1722.656250	-85.640594
1744.189453	-83.893379
1765.722656	-84.342079
1787.255859	-84.581512
1808.789062	-84.133438
1830.322266	-83.864700
1851.855469	-84.051270
1873.388672	-85.036018
1894.921875	-85.121002
1916.455078	-84.827904
1937.988281	-84.466095
1959.521484	-84.139786
1981.054688	-84.510834
2002.587891	-84.259590
2024.121094	-84.059814
2045.654297	-82.354424
2067.187500	-81.685249
2088.720703	-81.566483
2110.253906	-82.574379
2131.787109	-80.611298
2153.320312	-78.068420
2174.853516	-75.539650
