Frequency (Hz)	Level (dB)
21.533203	-56.911777
43.066406	-46.217060
64.599609	-48.260029
86.132812	-63.742855
107.666016	-65.019394
129.199219	-73.160362
150.732422	-74.430649
172.265625	-79.639305
193.798828	-76.014740
215.332031	-78.309296
236.865234	-83.765694
258.398438	-82.328285
279.931641	-76.188477
301.464844	-71.126427
322.998047	-75.723572
344.531250	-70.216209
366.064453	-72.899559
387.597656	-78.921486
409.130859	-78.268257
430.664062	-79.463058
452.197266	-74.969467
473.730469	-78.086456
495.263672	-80.165680
516.796875	-84.579720
538.330078	-80.791214
559.863281	-78.720551
581.396484	-80.355072
602.929688	-82.453026
624.462891	-80.739990
645.996094	-72.657913
667.529297	-76.002090
689.062500	-89.183884
710.595703	-90.010521
732.128906	-82.427223
753.662109	-78.239708
775.195312	-85.196060
796.728516	-83.952827
818.261719	-87.246994
839.794922	-86.238525
861.328125	-85.645554
882.861328	-86.499413
904.394531	-85.276505
925.927734	-81.617058
947.460938	-74.487381
968.994141	-78.514244
990.527344	-88.394569
1012.060547	-88.874023
1033.593750	-94.825867
1055.126953	-92.922379
1076.660156	-96.015938
1098.193359	-95.354881
1119.726562	-95.419289
1141.259766	-87.341988
1162.792969	-87.703430
1184.326172	-95.025291
1205.859375	-94.507935
1227.392578	-90.020729
1248.925781	-83.220604
1270.458984	-87.151634
1291.992188	-87.694466
1313.525391	-83.803787
1335.058594	-82.150360
1356.591797	-84.008507
1378.125000	-89.203377
1399.658203	-87.891998
1421.191406	-87.157715
1442.724609	-88.573402
1464.257812	-91.771004
1485.791016	-92.456612
1507.324219	-90.981201
1528.857422	-92.519676
1550.390625	-89.242043
1571.923828	-91.738914
1593.457031	-91.749649
1614.990234	-90.719452
1636.523438	-88.434151
1658.056641	-87.107506
1679.589844	-87.931381
1701.123047	-86.466614
1722.656250	-85.686417
1744.189453	-83.822739
1765.722656	-83.855087
1787.255859	-84.519218
1808.789062	-84.660225
1830.322266	-85.360153
1851.855469	-85.991852
1873.388672	-85.026794
1894.921875	-83.447876
1916.455078	-83.577202
1937.988281	-84.757126
1959.521484	-82.515350
1981.054688	-78.019836
2002.587891	-74.508705
2024.121094	-72.961983
2045.654297	-72.174240
2067.187500	-71.963478
2088.720703	-71.877502
2110.253906	-71.934807
2131.787109	-71.850067
2153.320312	-71.842545
2174.853516	-71.694016
2196.386719	-72.276314
2217.919922	-73.163757
2239.453125	-74.141533
2260.986328	-75.247673
2282.519531	-76.305099
2304.052734	-78.016380
2325.585938	-79.576004
2347.119141	-80.582230
2368.652344	-81.929024
2390.185547	-83.248055
2411.718750	-84.423302
2433.251953	-85.916824
2454.785156	-86.727287
2476.318359	-88.806229
2497.851562	-91.698036
2519.384766	-91.765373
2540.917969	-90.818886
2562.451172	-90.249504
2583.984375	-90.034798
2605.517578	-90.555435
2627.050781	-91.302238
2648.583984	-90.247063
2670.117188	-89.516396
2691.650391	-89.398308
2713.183594	-89.664497
2734.716797	-91.440811
2756.250000	-93.701118
2777.783203	-96.048172
2799.316406	-95.402855
2820.849609	-96.871407
2842.382812	-97.301384
2863.916016	-96.691284
2885.449219	-95.851913
2906.982422	-94.359306
2928.515625	-94.793304
2950.048828	-94.070160
2971.582031	-93.899223
2993.115234	-93.237167
3014.648438	-93.068947
3036.181641	-91.677925
3057.714844	-89.922928
3079.248047	-88.615791
3100.781250	-86.989151
3122.314453	-86.829086
3143.847656	-86.804405
3165.380859	-85.574997
3186.914062	-83.697922
3208.447266	-81.756126
3229.980469	-80.592255
3251.513672	-80.070404
3273.046875	-80.218361
3294.580078	-79.956894
3316.113281	-79.915726
3337.646484	-81.077888
3359.179688	-83.292175
