Frequency (Hz)	Level (dB)
21.533203	-58.633450
43.066406	-48.097607
64.599609	-50.088142
86.132813	-60.974163
107.666016	-62.766674
129.199219	-71.219582
150.732422	-71.339973
172.265625	-64.162857
193.798828	-64.442711
215.332031	-70.516754
236.865234	-77.993141
258.398438	-81.598434
279.931641	-76.550011
301.464844	-73.602036
322.998047	-75.613647
344.531250	-71.274269
366.064453	-74.071251
387.597656	-81.113304
409.130859	-81.285210
430.664063	-78.528725
452.197266	-73.940147
473.730469	-79.745010
495.263672	-80.519699
516.796875	-80.778458
538.330078	-83.297707
559.863281	-87.311485
581.396484	-87.449135
602.929688	-85.345596
624.462891	-81.063560
645.996094	-74.605141
667.529297	-78.182404
689.062500	-91.070061
710.595703	-89.936356
732.128906	-82.541061
753.662109	-78.879005
775.195313	-86.053970
796.728516	-86.900856
818.261719	-90.025749
839.794922	-89.353546
861.328125	-88.991722
882.861328	-90.222054
904.394531	-85.085121
925.927734	-78.394104
947.460938	-75.470932
968.994141	-79.836555
990.527344	-86.598709
1012.060547	-89.427696
1033.593750	-91.007690
1055.126953	-89.118080
1076.660156	-93.651985
1098.193359	-91.680817
1119.726563	-91.541763
1141.259766	-88.691055
1162.792969	-86.728996
1184.326172	-85.977562
1205.859375	-85.219444
1227.392578	-84.054024
1248.925781	-82.249229
1270.458984	-83.600555
1291.992188	-84.539597
1313.525391	-85.248848
1335.058594	-85.518608
1356.591797	-85.951698
1378.125000	-84.455063
1399.658203	-80.533119
1421.191406	-77.464714
1442.724609	-75.097733
1464.257813	-73.947418
1485.791016	-73.557053
1507.324219	-75.867371
1528.857422	-79.168343
1550.390625	-81.844139
1571.923828	-86.309349
1593.457031	-90.699348
1614.990234	-89.266678
1636.523438	-88.741287
1658.056641	-89.264160
1679.589844	-89.078682
1701.123047	-85.667328
1722.656250	-82.690071
1744.189453	-80.505592
1765.722656	-78.985718
1787.255859	-77.775444
1808.789063	-76.484802
1830.322266	-75.484062
1851.855469	-74.802055
1873.388672	-74.325912
1894.921875	-73.475555
1916.455078	-72.561264
1937.988281	-71.652458
1959.521484	-70.447388
1981.054688	-69.623672
2002.587891	-68.490578
2024.121094	-68.525833
2045.654297	-69.050301
2067.187500	-68.959229
2088.720703	-67.475494
2110.253906	-65.743034
2131.787109	-64.076157
2153.320313	-63.020660
2174.853516	-62.974754
2196.386719	-64.214294
2217.919922	-65.918404
2239.453125	-66.820572
2260.986328	-67.145256
2282.519531	-67.377380
2304.052734	-68.570847
2325.585938	-69.725403
2347.119141	-70.757835
2368.652344	-72.642502
2390.185547	-74.000114
2411.718750	-75.065552
2433.251953	-76.480965
2454.785156	-77.668411
2476.318359	-78.821655
2497.851563	-79.540077
2519.384766	-79.011169
2540.917969	-78.607002
2562.451172	-78.582230
2583.984375	-78.720009
2605.517578	-79.215469
2627.050781	-79.058174
2648.583984	-77.657181
2670.117188	-77.148178
2691.650391	-77.713562
2713.183594	-78.314812
2734.716797	-79.082710
2756.250000	-79.774513
2777.783203	-79.910332
2799.316406	-79.310196
2820.849609	-78.804985
2842.382813	-78.904007
2863.916016	-79.507217
2885.449219	-80.331329
2906.982422	-81.221756
2928.515625	-82.263016
2950.048828	-84.053024
2971.582031	-86.851822
2993.115234	-91.122704
3014.648438	-93.765060
3036.181641	-87.704674
3057.714844	-84.275986
3079.248047	-83.452034
3100.781250	-81.942108
3122.314453	-80.509323
3143.847656	-79.209137
3165.380859	-77.971313
3186.914063	-77.771011
3208.447266	-77.185577
3229.980469	-76.423180
3251.513672	-76.198128
3273.046875	-76.705154
3294.580078	-76.282997
3316.113281	-75.156830
3337.646484	-74.670471
3359.179688	-74.424965
3380.712891	-74.894905
3402.246094	-75.337463
3423.779297	-76.279808
3445.312500	-76.727013
3466.845703	-77.748817
3488.378906	-81.065445
3509.912109	-87.294044
3531.445313	-87.639870
3552.978516	-83.540138
3574.511719	-81.928864
3596.044922	-82.162804
3617.578125	-83.539154
3639.111328	-83.988701
3660.644531	-83.446220
3682.177734	-84.020195
3703.710938	-86.215134
3725.244141	-88.990982
3746.777344	-92.506546
3768.310547	-96.192604
3789.843750	-94.573479
3811.376953	-91.194092
3832.910156	-88.816048
3854.443359	-86.862617
3875.976563	-85.305145
3897.509766	-83.893349
3919.042969	-82.920059
3940.576172	-82.111183
3962.109375	-80.575615
3983.642578	-78.901817
4005.175781	-77.839828
4026.708984	-76.740524
4048.242188	-74.995850
4069.775391	-72.614845
4091.308594	-71.055222
4112.841797	-69.804329
4134.375000	-69.401222
4155.908203	-69.819511
4177.441406	-71.018394
4198.974609	-72.655624
4220.507813	-73.996437
4242.041016	-75.023987
4263.574219	-76.410904
4285.107422	-77.757629
4306.640625	-78.627487
4328.173828	-79.046310
4349.707031	-79.633049
4371.240234	-80.616478
4392.773438	-81.571449
4414.306641	-82.484970
4435.839844	-83.197105
4457.373047	-83.354492
4478.906250	-82.983482
4500.439453	-82.540016
4521.972656	-82.307281
4543.505859	-81.443718
4565.039063	-80.573776
4586.572266	-80.146759
4608.105469	-79.574707
4629.638672	-79.464439
4651.171875	-79.701881
4672.705078	-79.959862
4694.238281	-80.548447
4715.771484	-80.852676
4737.304688	-81.243431
4758.837891	-82.048004
4780.371094	-83.220268
4801.904297	-85.270874
4823.437500	-87.328957
4844.970703	-88.628220
4866.503906	-87.434059
4888.037109	-85.548241
4909.570313	-83.596535
4931.103516	-82.263077
4952.636719	-82.545891
4974.169922	-83.839371
4995.703125	-85.359512
5017.236328	-86.536308
5038.769531	-86.687546
5060.302734	-85.114723
5081.835938	-83.124908
5103.369141	-81.614586
5124.902344	-80.630646
5146.435547	-79.661430
5167.968750	-79.224045
5189.501953	-79.508888
5211.035156	-80.280624
5232.568359	-80.648636
5254.101563	-81.919197
5275.634766	-84.477188
5297.167969	-88.164825
5318.701172	-93.738983
5340.234375	-96.243652
5361.767578	-91.502342
5383.300781	-87.785011
5404.833984	-85.198326
5426.367188	-83.320686
5447.900391	-81.723312
5469.433594	-81.151337
5490.966797	-81.208481
5512.500000	-81.457672
5534.033203	-81.654343
5555.566406	-81.807167
5577.099609	-82.901169
5598.632813	-84.179039
5620.166016	-85.736176
5641.699219	-88.304108
5663.232422	-92.853569
5684.765625	-98.938599
5706.298828	-96.872589
5727.832031	-92.571297
5749.365234	-91.041000
5770.898438	-91.170784
5792.431641	-89.620026
5813.964844	-85.966606
5835.498047	-83.240379
5857.031250	-81.152199
5878.564453	-79.562859
5900.097656	-78.651642
5921.630859	-78.109634
5943.164063	-77.658928
5964.697266	-77.511101
5986.230469	-77.633102
6007.763672	-78.125580
6029.296875	-78.637039
6050.830078	-78.692825
6072.363281	-79.044151
6093.896484	-79.064629
6115.429688	-79.337799
6136.962891	-80.659058
6158.496094	-82.144768
6180.029297	-82.045784
6201.562500	-80.174301
6223.095703	-78.702911
6244.628906	-77.575363
6266.162109	-76.037201
6287.695313	-75.280342
6309.228516	-74.856606
6330.761719	-74.443878
6352.294922	-73.568535
6373.828125	-73.312286
6395.361328	-72.826202
6416.894531	-72.370232
6438.427734	-71.932083
6459.960938	-72.125748
6481.494141	-72.817841
6503.027344	-73.953285
6524.560547	-75.981544
6546.093750	-78.826653
6567.626953	-82.511368
6589.160156	-87.376053
6610.693359	-94.868500
6632.226563	-94.698730
6653.759766	-87.993279
6675.292969	-82.364700
6696.826172	-78.248825
6718.359375	-75.977364
6739.892578	-74.511322
6761.425781	-73.096092
6782.958984	-72.777618
6804.492188	-72.399429
6826.025391	-72.793526
6847.558594	-73.349937
6869.091797	-73.394142
6890.625000	-74.010689
6912.158203	-74.251404
6933.691406	-74.179253
6955.224609	-74.356102
6976.757813	-74.957855
6998.291016	-74.906151
7019.824219	-74.745499
7041.357422	-74.294098
7062.890625	-73.847115
7084.423828	-73.358963
7105.957031	-72.945412
7127.490234	-72.778542
7149.023438	-72.908470
7170.556641	-72.911537
7192.089844	-72.173950
7213.623047	-72.171844
7235.156250	-72.451904
7256.689453	-72.640770
7278.222656	-72.347412
7299.755859	-72.301445
7321.289063	-72.567032
7342.822266	-72.439293
7364.355469	-72.874702
7385.888672	-73.522888
7407.421875	-73.760262
7428.955078	-74.194054
7450.488281	-74.833038
7472.021484	-75.644119
7493.554688	-76.468216
7515.087891	-77.522919
7536.621094	-78.524147
7558.154297	-79.580635
7579.687500	-80.918182
7601.220703	-82.835327
7622.753906	-84.102989
7644.287109	-85.812988
7665.820313	-87.231476
7687.353516	-88.329704
7708.886719	-89.062668
7730.419922	-90.262817
7751.953125	-91.485413
7773.486328	-92.318535
7795.019531	-93.759933
7816.552734	-94.291817
7838.085938	-93.859497
7859.619141	-93.215797
7881.152344	-92.352280
7902.685547	-91.734123
7924.218750	-91.596565
7945.751953	-91.809959
7967.285156	-92.317863
7988.818359	-93.420944
8010.351563	-94.694977
8031.884766	-96.210075
8053.417969	-96.714638
8074.951172	-96.372971
8096.484375	-96.008644
8118.017578	-95.521675
8139.550781	-95.050591
8161.083984	-95.145317
8182.617188	-95.232925
8204.150391	-95.041809
8225.683594	-94.272224
8247.216797	-93.592743
8268.750000	-93.002434
8290.283203	-91.924675
8311.816406	-91.115967
8333.349609	-90.558449
8354.882813	-89.764999
8376.416016	-89.322693
8397.949219	-88.749596
8419.482422	-88.601570
8441.015625	-88.629379
8462.548828	-88.530022
8484.082031	-88.688789
8505.615234	-89.072044
8527.148438	-88.603500
8548.681641	-89.216949
8570.214844	-89.593407
8591.748047	-89.377571
8613.281250	-89.650398
8634.814453	-89.878593
8656.347656	-89.755363
8677.880859	-89.067268
8699.414063	-88.712669
8720.947266	-88.031990
8742.480469	-88.004051
8764.013672	-87.412224
8785.546875	-86.785751
8807.080078	-86.952240
8828.613281	-87.062302
8850.146484	-86.841644
8871.679688	-87.203278
8893.212891	-87.524918
8914.746094	-87.759331
8936.279297	-87.905678
8957.812500	-88.092224
8979.345703	-88.310776
9000.878906	-88.120583
9022.412109	-88.361099
9043.945313	-88.457672
9065.478516	-88.717300
9087.011719	-89.344002
9108.544922	-90.119728
9130.078125	-90.501106
9151.611328	-91.240646
9173.144531	-92.199142
9194.677734	-93.481476
9216.210938	-96.120888
9237.744141	-99.140785
9259.277344	-101.350014
9280.810547	-98.170883
9302.343750	-94.422966
9323.876953	-91.172554
9345.410156	-88.732910
9366.943359	-87.394852
9388.476563	-86.304543
9410.009766	-85.752304
9431.542969	-85.910759
9453.076172	-85.998695
9474.609375	-86.344124
9496.142578	-86.755440
9517.675781	-87.177773
9539.208984	-87.731796
9560.742188	-88.588020
9582.275391	-89.674377
9603.808594	-89.587776
9625.341797	-89.699394
9646.875000	-88.964973
9668.408203	-88.035576
9689.941406	-87.602295
9711.474609	-87.466339
9733.007813	-86.786751
9754.541016	-86.253220
9776.074219	-85.984840
9797.607422	-85.324127
9819.140625	-85.172447
9840.673828	-85.273994
9862.207031	-85.925491
9883.740234	-86.573235
9905.273438	-87.046806
9926.806641	-86.902237
9948.339844	-86.561447
9969.873047	-87.044830
9991.406250	-87.206543
10012.939453	-87.157959
10034.472656	-86.745743
10056.005859	-86.588554
10077.539063	-86.877464
10099.072266	-87.124565
10120.605469	-86.918152
10142.138672	-86.631950
10163.671875	-87.044189
10185.205078	-87.879082
10206.738281	-87.788292
10228.271484	-88.505661
10249.804688	-89.001328
10271.337891	-89.299942
10292.871094	-89.781860
10314.404297	-89.772995
10335.937500	-90.498878
10357.470703	-90.839272
10379.003906	-90.860695
10400.537109	-90.556503
10422.070313	-90.236122
10443.603516	-90.014229
10465.136719	-89.923653
10486.669922	-89.726547
10508.203125	-90.154022
10529.736328	-90.558380
10551.269531	-90.548576
10572.802734	-91.198532
10594.335938	-91.916153
10615.869141	-92.532784
10637.402344	-92.990021
10658.935547	-93.651588
10680.468750	-93.708183
10702.001953	-92.734718
10723.535156	-91.336922
10745.068359	-90.264046
10766.601563	-89.231239
10788.134766	-88.130417
10809.667969	-87.866768
10831.201172	-87.218338
10852.734375	-86.642563
10874.267578	-86.710503
10895.800781	-86.294540
10917.333984	-86.070213
10938.867188	-86.272797
10960.400391	-86.505463
10981.933594	-87.138893
11003.466797	-86.836418
11025.000000	-86.771202
11046.533203	-87.117424
11068.066406	-87.699463
11089.599609	-88.182343
11111.132813	-88.958481
11132.666016	-89.134262
11154.199219	-89.572731
11175.732422	-90.086693
11197.265625	-90.756325
11218.798828	-90.345291
11240.332031	-90.082397
11261.865234	-90.481483
11283.398438	-90.199669
11304.931641	-89.477493
11326.464844	-89.013405
11347.998047	-88.351662
11369.531250	-87.806595
11391.064453	-87.210609
11412.597656	-86.757668
11434.130859	-86.686211
11455.664063	-86.186562
11477.197266	-85.714790
11498.730469	-85.179832
11520.263672	-84.954994
11541.796875	-84.563934
11563.330078	-84.153961
11584.863281	-84.294022
11606.396484	-83.836960
11627.929688	-83.511475
11649.462891	-83.630783
