Frequency (Hz)	Level (dB)
21.533203	-56.559067
43.066406	-45.925533
64.599609	-47.982647
86.132812	-63.435200
107.666016	-64.776794
129.199219	-74.226524
150.732422	-74.246651
172.265625	-75.911469
193.798828	-71.379875
215.332031	-70.751640
236.865234	-74.170952
258.398438	-78.350517
279.931641	-74.794556
301.464844	-70.437416
322.998047	-74.694069
344.531250	-69.378525
366.064453	-72.023544
387.597656	-78.814575
409.130859	-78.311523
430.664062	-78.155579
452.197266	-74.307838
473.730469	-79.300507
495.263672	-77.372406
516.796875	-78.283707
538.330078	-81.051941
559.863281	-82.665161
581.396484	-86.144455
602.929688	-85.012573
624.462891	-80.673080
645.996094	-72.496857
667.529297	-75.985695
689.062500	-89.721733
710.595703	-89.051758
732.128906	-80.312340
753.662109	-76.463707
775.195312	-83.706093
796.728516	-83.643402
818.261719	-87.015907
839.794922	-86.545570
861.328125	-84.997475
882.861328	-84.631096
904.394531	-85.153023
925.927734	-81.626747
947.460938	-74.672791
968.994141	-78.583107
990.527344	-85.411690
1012.060547	-86.253593
1033.593750	-88.849609
1055.126953	-87.855400
1076.660156	-90.688217
1098.193359	-90.349144
1119.726562	-91.155289
1141.259766	-86.389343
1162.792969	-86.791153
1184.326172	-90.630806
1205.859375	-89.822922
1227.392578	-86.975746
1248.925781	-82.011955
1270.458984	-85.281517
1291.992188	-86.481934
1313.525391	-85.795853
1335.058594	-85.964027
1356.591797	-86.779121
1378.125000	-90.104179
1399.658203	-87.678032
1421.191406	-84.938629
1442.724609	-84.297478
1464.257812	-87.024643
1485.791016	-88.816856
1507.324219	-88.771645
1528.857422	-91.008598
1550.390625	-88.936607
1571.923828	-93.103607
1593.457031	-94.759911
1614.990234	-94.554771
1636.523438	-90.423218
1658.056641	-88.701439
1679.589844	-90.528297
1701.123047	-87.835861
1722.656250	-86.643181
1744.189453	-84.413017
1765.722656	-85.149246
1787.255859	-86.152672
1808.789062	-85.604301
1830.322266	-85.176613
1851.855469	-85.449013
1873.388672	-85.985054
1894.921875	-87.304222
1916.455078	-89.557739
1937.988281	-87.611084
1959.521484	-83.519012
1981.054688	-81.337769
2002.587891	-81.740135
2024.121094	-82.996742
2045.654297	-80.667458
2067.187500	-77.610443
2088.720703	-73.741417
2110.253906	-70.111679
2131.787109	-68.314674
2153.320312	-69.316429
2174.853516	-72.033478
2196.386719	-74.975426
2217.919922	-77.223396
2239.453125	-79.114960
2260.986328	-81.069122
2282.519531	-82.679749
2304.052734	-83.639343
2325.585938	-84.729431
2347.119141	-85.445595
2368.652344	-86.989899
2390.185547	-88.168312
2411.718750	-88.399506
2433.251953	-89.802559
2454.785156	-91.302444
2476.318359	-93.556862
2497.851562	-93.268967
2519.384766	-93.225037
2540.917969	-93.311836
2562.451172	-93.032921
2583.984375	-92.610725
2605.517578	-91.958374
2627.050781	-90.809875
2648.583984	-88.860893
2670.117188	-88.628723
