Frequency (Hz)	Level (dB)
21.533203	-56.937252
43.066406	-46.328300
64.599609	-48.383495
86.132812	-62.580849
107.666016	-63.198421
129.199219	-73.345604
150.732422	-75.037895
172.265625	-77.380074
193.798828	-76.055367
215.332031	-78.714516
236.865234	-82.900574
258.398438	-79.650482
279.931641	-73.700134
301.464844	-70.618828
322.998047	-74.744675
344.531250	-69.615326
366.064453	-72.381996
387.597656	-79.630501
409.130859	-79.340553
430.664062	-78.616524
452.197266	-74.075920
473.730469	-80.273331
495.263672	-81.838814
516.796875	-80.611855
538.330078	-78.533226
559.863281	-80.182350
581.396484	-86.012405
602.929688	-85.565025
624.462891	-81.420166
645.996094	-73.494514
667.529297	-76.953072
689.062500	-87.316315
710.595703	-88.617142
732.128906	-83.289909
753.662109	-79.510551
775.195312	-86.269455
796.728516	-83.922157
818.261719	-87.388367
839.794922	-87.059258
861.328125	-87.098923
882.861328	-94.230438
904.394531	-93.624794
925.927734	-81.337021
947.460938	-74.111656
968.994141	-77.804192
990.527344	-85.394417
1012.060547	-87.581909
1033.593750	-92.303741
1055.126953	-90.193596
1076.660156	-92.283440
1098.193359	-90.700737
1119.726562	-91.060356
1141.259766	-86.883194
1162.792969	-87.541504
1184.326172	-91.028580
1205.859375	-89.000862
1227.392578	-85.343231
1248.925781	-81.034500
1270.458984	-84.761482
1291.992188	-88.352493
1313.525391	-89.646950
1335.058594	-88.813797
1356.591797	-87.464828
1378.125000	-92.500786
1399.658203	-90.321945
1421.191406	-87.414017
1442.724609	-86.859131
1464.257812	-87.450516
1485.791016	-88.368256
1507.324219	-90.370445
1528.857422	-90.496445
1550.390625	-85.955696
1571.923828	-87.131493
1593.457031	-86.225502
1614.990234	-83.958229
1636.523438	-82.728149
1658.056641	-82.407761
1679.589844	-81.118958
1701.123047	-79.264679
1722.656250	-78.059441
1744.189453	-77.018173
1765.722656	-76.862518
1787.255859	-77.102669
1808.789062	-76.482803
1830.322266	-75.250763
1851.855469	-74.347374
1873.388672	-73.142700
1894.921875	-72.063072
1916.455078	-71.037949
1937.988281	-69.677994
1959.521484	-68.502853
1981.054688	-67.393097
2002.587891	-66.198700
2024.121094	-63.925926
2045.654297	-60.896206
2067.187500	-58.888397
2088.720703	-59.318813
2110.253906	-62.386494
2131.787109	-66.485466
2153.320312	-69.470909
2174.853516	-71.769653
2196.386719	-73.127022
2217.919922	-73.670235
2239.453125	-74.402298
2260.986328	-75.259666
2282.519531	-75.813683
2304.052734	-76.485855
2325.585938	-77.510406
2347.119141	-78.407326
2368.652344	-79.557411
2390.185547	-80.006699
2411.718750	-80.218155
2433.251953	-80.401878
2454.785156	-80.783264
2476.318359	-82.332230
2497.851562	-82.988014
2519.384766	-81.615761
2540.917969	-81.341759
