Frequency (Hz)	Level (dB)
21.533203	-58.293854
43.066406	-47.681625
64.599609	-49.761219
86.132812	-64.669411
107.666016	-64.921425
129.199219	-72.976669
150.732422	-76.075188
172.265625	-78.980202
193.798828	-75.987061
215.332031	-75.969841
236.865234	-70.794075
258.398438	-68.221565
279.931641	-68.970573
301.464844	-67.414246
322.998047	-69.913086
344.531250	-69.386467
366.064453	-72.972870
387.597656	-79.263283
409.130859	-77.989281
430.664062	-75.414368
452.197266	-69.641533
473.730469	-70.183250
495.263672	-73.443581
516.796875	-76.274979
538.330078	-77.197960
559.863281	-80.775658
581.396484	-87.469360
602.929688	-85.560448
624.462891	-81.187813
645.996094	-74.425964
667.529297	-78.348259
689.062500	-89.502159
710.595703	-90.729599
732.128906	-83.197044
753.662109	-79.727249
775.195312	-86.363411
796.728516	-84.609657
818.261719	-87.054276
839.794922	-85.221817
861.328125	-84.424141
882.861328	-82.990196
904.394531	-77.036293
925.927734	-73.952789
947.460938	-74.073494
968.994141	-79.907471
990.527344	-89.278969
1012.060547	-90.556274
1033.593750	-97.983627
1055.126953	-97.674095
1076.660156	-97.706367
1098.193359	-94.836861
1119.726562	-93.986450
1141.259766	-87.230881
1162.792969	-88.854248
1184.326172	-96.238998
1205.859375	-95.189697
1227.392578	-89.977318
1248.925781	-84.205437
1270.458984	-89.559341
1291.992188	-92.350533
1313.525391	-92.978958
1335.058594	-92.244980
1356.591797	-90.877174
1378.125000	-90.139740
1399.658203	-85.950478
1421.191406	-85.529068
1442.724609	-88.003754
1464.257812	-91.147285
1485.791016	-91.102638
1507.324219	-90.922699
1528.857422	-90.958038
1550.390625	-88.312950
1571.923828	-90.697578
1593.457031	-90.530869
1614.990234	-89.564026
1636.523438	-88.438255
1658.056641	-88.663818
1679.589844	-91.041550
1701.123047	-91.987755
1722.656250	-95.123810
1744.189453	-89.135399
1765.722656	-89.135651
1787.255859	-88.164330
1808.789062	-86.826462
1830.322266	-86.135216
1851.855469	-86.044136
1873.388672	-85.956154
1894.921875	-84.152237
1916.455078	-81.056732
1937.988281	-79.002121
1959.521484	-79.129967
1981.054688	-77.705559
2002.587891	-73.293594
2024.121094	-69.254951
2045.654297	-66.027733
2067.187500	-65.347260
2088.720703	-66.748230
2110.253906	-69.454330
2131.787109	-72.646774
2153.320312	-75.896629
2174.853516	-78.764877
2196.386719	-81.264473
2217.919922	-83.445618
2239.453125	-85.401115
2260.986328	-87.629898
2282.519531	-89.683304
2304.052734	-92.062004
2325.585938	-95.802681
2347.119141	-95.621948
2368.652344	-94.731117
2390.185547	-91.704597
2411.718750	-88.328430
2433.251953	-83.641167
2454.785156	-80.472649
2476.318359	-80.087181
2497.851562	-80.963287
2519.384766	-81.056419
2540.917969	-81.697144
2562.451172	-83.314278
2583.984375	-84.891106
2605.517578	-86.636192
2627.050781	-88.841507
2648.583984	-90.634178
2670.117188	-90.561447
2691.650391	-89.830750
2713.183594	-87.929123
2734.716797	-86.832939
2756.250000	-86.481506
2777.783203	-85.263908
2799.316406	-84.100662
2820.849609	-83.713837
2842.382812	-83.179543
2863.916016	-83.178116
2885.449219	-84.235283
2906.982422	-85.982521
2928.515625	-88.272026
2950.048828	-90.455910
2971.582031	-92.937370
2993.115234	-95.817093
3014.648438	-98.454613
3036.181641	-93.804176
3057.714844	-89.750359
3079.248047	-87.907974
3100.781250	-87.140923
3122.314453	-87.190338
3143.847656	-86.740685
3165.380859	-84.662277
3186.914062	-82.910408
3208.447266	-81.391823
3229.980469	-80.550568
3251.513672	-80.155365
3273.046875	-80.719734
3294.580078	-81.971725
3316.113281	-84.724854
3337.646484	-89.480019
3359.179688	-93.059761
3380.712891	-98.004921
3402.246094	-96.573311
3423.779297	-92.776070
3445.312500	-92.705055
3466.845703	-96.898842
3488.378906	-98.393181
3509.912109	-95.748413
3531.445312	-94.305580
3552.978516	-92.602188
3574.511719	-91.277359
3596.044922	-90.348419
3617.578125	-90.628250
3639.111328	-91.029442
3660.644531	-92.226959
3682.177734	-93.998924
3703.710938	-96.024399
3725.244141	-97.941460
3746.777344	-98.321663
3768.310547	-101.314407
3789.843750	-99.662224
3811.376953	-96.870506
3832.910156	-94.793427
3854.443359	-93.931740
3875.976562	-94.151627
3897.509766	-93.643410
3919.042969	-94.122421
3940.576172	-95.211601
3962.109375	-97.277344
3983.642578	-97.624680
4005.175781	-93.554604
4026.708984	-88.789146
4048.242188	-84.343079
4069.775391	-80.464622
4091.308594	-78.166710
4112.841797	-77.419304
4134.375000	-78.257614
4155.908203	-80.039680
4177.441406	-82.310699
4198.974609	-84.763138
4220.507812	-86.794357
4242.041016	-87.530319
4263.574219	-87.928558
4285.107422	-87.996872
4306.640625	-88.057938
4328.173828	-88.077187
4349.707031	-88.004219
4371.240234	-88.384560
4392.773438	-88.881920
4414.306641	-90.056190
4435.839844	-90.927940
4457.373047	-90.393211
4478.906250	-89.051796
4500.439453	-87.724106
4521.972656	-86.862602
4543.505859	-85.388153
4565.039062	-84.315857
4586.572266	-83.554230
4608.105469	-82.329163
4629.638672	-81.089035
