Frequency (Hz)	Level (dB)
21.533203	-55.408707
43.066406	-44.748432
64.599609	-46.821083
86.132812	-63.149639
107.666016	-65.429771
129.199219	-74.890663
150.732422	-75.863304
172.265625	-81.055527
193.798828	-76.961243
215.332031	-79.280533
236.865234	-81.142693
258.398438	-80.005737
279.931641	-76.591515
301.464844	-71.586060
322.998047	-74.178848
344.531250	-66.705788
366.064453	-69.596367
387.597656	-79.480492
409.130859	-79.004120
430.664062	-76.415085
452.197266	-71.881874
473.730469	-78.774277
495.263672	-83.478111
516.796875	-86.804161
538.330078	-89.851158
559.863281	-85.990425
581.396484	-82.592033
602.929688	-82.100067
624.462891	-78.279823
645.996094	-70.088043
667.529297	-73.819855
689.062500	-90.497986
710.595703	-91.413986
732.128906	-80.575874
753.662109	-76.778984
775.195312	-84.338676
796.728516	-85.246727
818.261719	-88.377388
839.794922	-84.216110
861.328125	-84.522949
882.861328	-92.866821
904.394531	-91.841751
925.927734	-84.690659
947.460938	-77.942009
968.994141	-81.346008
990.527344	-84.666969
1012.060547	-86.432930
1033.593750	-90.894714
1055.126953	-90.235001
1076.660156	-96.345924
1098.193359	-96.617676
1119.726562	-96.923431
1141.259766	-89.371437
1162.792969	-90.580650
1184.326172	-97.840889
1205.859375	-96.428909
1227.392578	-91.584084
1248.925781	-85.234886
1270.458984	-90.403236
1291.992188	-94.399246
1313.525391	-95.665176
1335.058594	-96.447716
1356.591797	-94.452568
1378.125000	-96.569489
1399.658203	-93.896423
1421.191406	-94.218666
1442.724609	-92.403625
1464.257812	-93.620827
1485.791016	-92.132217
1507.324219	-90.506226
1528.857422	-90.677948
1550.390625	-88.623550
1571.923828	-90.825417
1593.457031	-91.418549
1614.990234	-91.481163
1636.523438	-90.041100
1658.056641	-89.744339
1679.589844	-91.356140
1701.123047	-90.066330
1722.656250	-91.194130
1744.189453	-89.378143
1765.722656	-90.862038
1787.255859	-92.663567
1808.789062	-93.117142
1830.322266	-94.245407
1851.855469	-94.451813
1873.388672	-98.989395
1894.921875	-98.902313
1916.455078	-97.949516
1937.988281	-94.164253
1959.521484	-92.720825
1981.054688	-91.819748
2002.587891	-89.781082
2024.121094	-88.177292
2045.654297	-86.187668
2067.187500	-84.485817
2088.720703	-82.335632
2110.253906	-80.523018
2131.787109	-79.134117
2153.320312	-77.802803
2174.853516	-76.382416
2196.386719	-74.616226
2217.919922	-72.974350
2239.453125	-73.454193
2260.986328	-75.469574
2282.519531	-78.374084
2304.052734	-81.883789
2325.585938	-85.421204
2347.119141	-87.104248
2368.652344	-88.885536
2390.185547	-89.616447
2411.718750	-89.566376
2433.251953	-89.410301
2454.785156	-89.240936
2476.318359	-90.027786
2497.851562	-90.425865
2519.384766	-89.871902
2540.917969	-89.252518
2562.451172	-89.099915
2583.984375	-89.154907
2605.517578	-88.959190
2627.050781	-88.281143
2648.583984	-86.862663
2670.117188	-86.412132
2691.650391	-86.841896
2713.183594	-87.013969
2734.716797	-88.245369
2756.250000	-90.312080
2777.783203	-92.167145
2799.316406	-92.122581
2820.849609	-92.536606
2842.382812	-93.040901
2863.916016	-94.480003
2885.449219	-96.047218
2906.982422	-97.461372
2928.515625	-100.693840
2950.048828	-100.534073
2971.582031	-102.122459
2993.115234	-100.078636
3014.648438	-98.644798
3036.181641	-97.182976
3057.714844	-97.593750
3079.248047	-101.869644
3100.781250	-100.720177
3122.314453	-98.319214
3143.847656	-95.429298
3165.380859	-95.272163
3186.914062	-95.980049
3208.447266	-96.763062
3229.980469	-97.471786
3251.513672	-97.310226
3273.046875	-98.092361
3294.580078	-96.766174
3316.113281	-97.269577
3337.646484	-99.002792
3359.179688	-100.414589
3380.712891	-98.351212
3402.246094	-95.134842
3423.779297	-94.269547
3445.312500	-92.970322
3466.845703	-93.520920
3488.378906	-94.978859
3509.912109	-95.255615
3531.445312	-94.818764
3552.978516	-94.049156
3574.511719	-92.564690
3596.044922	-91.067101
3617.578125	-90.792259
3639.111328	-90.690117
3660.644531	-90.568275
3682.177734	-90.494972
3703.710938	-91.275963
3725.244141	-92.317810
3746.777344	-92.244072
3768.310547	-92.930138
3789.843750	-93.645027
3811.376953	-94.388824
3832.910156	-94.846680
3854.443359	-95.581619
3875.976562	-96.372597
3897.509766	-96.947395
3919.042969	-98.186073
3940.576172	-98.232918
3962.109375	-96.535179
3983.642578	-93.971519
4005.175781	-92.055565
4026.708984	-90.846123
4048.242188	-89.987061
4069.775391	-89.442520
4091.308594	-89.664009
4112.841797	-90.853142
4134.375000	-91.804962
4155.908203	-92.392761
4177.441406	-92.355072
4198.974609	-91.621246
4220.507812	-90.214027
4242.041016	-88.122459
4263.574219	-86.293434
4285.107422	-84.847137
4306.640625	-83.306541
4328.173828	-82.253105
4349.707031	-82.047417
4371.240234	-82.978745
4392.773438	-83.811111
4414.306641	-85.382301
4435.839844	-86.550354
4457.373047	-87.782639
4478.906250	-89.487404
4500.439453	-91.535675
4521.972656	-94.678185
4543.505859	-96.505585
4565.039062	-95.809799
4586.572266	-94.091324
4608.105469	-91.994919
4629.638672	-90.332962
4651.171875	-89.425591
4672.705078	-89.329208
4694.238281	-89.563309
4715.771484	-90.734833
4737.304688	-92.096191
4758.837891	-93.137627
4780.371094	-92.797150
4801.904297	-91.916626
4823.437500	-91.520462
4844.970703	-91.727821
4866.503906	-93.141098
4888.037109	-95.005028
4909.570312	-97.160179
4931.103516	-98.684509
4952.636719	-97.717537
4974.169922	-95.572823
4995.703125	-93.762695
5017.236328	-92.333336
5038.769531	-92.267426
5060.302734	-92.834206
5081.835938	-93.228935
5103.369141	-93.262192
5124.902344	-93.577057
5146.435547	-93.598083
5167.968750	-94.948860
5189.501953	-97.135368
5211.035156	-99.664444
5232.568359	-96.583252
5254.101562	-92.516571
5275.634766	-89.590157
5297.167969	-86.896378
5318.701172	-84.542534
5340.234375	-82.051453
5361.767578	-80.229813
5383.300781	-78.904381
5404.833984	-78.048164
5426.367188	-77.668617
5447.900391	-77.230255
5469.433594	-77.495682
5490.966797	-78.315071
5512.500000	-79.078247
5534.033203	-79.191422
5555.566406	-79.115944
5577.099609	-79.919044
5598.632812	-80.661903
5620.166016	-80.665131
5641.699219	-81.214493
5663.232422	-82.108162
5684.765625	-82.521469
5706.298828	-83.108994
5727.832031	-83.906982
5749.365234	-84.233345
5770.898438	-84.299408
5792.431641	-83.534225
5813.964844	-82.794418
5835.498047	-81.266663
5857.031250	-79.748917
5878.564453	-78.332092
5900.097656	-77.759850
5921.630859	-76.943329
5943.164062	-76.685753
5964.697266	-77.022018
5986.230469	-77.138847
6007.763672	-77.548302
6029.296875	-77.671120
6050.830078	-77.144112
6072.363281	-76.219643
6093.896484	-74.791893
6115.429688	-74.023621
6136.962891	-73.971458
6158.496094	-74.176643
6180.029297	-74.361214
6201.562500	-74.344933
6223.095703	-74.396454
6244.628906	-74.798134
6266.162109	-74.327179
6287.695312	-74.750687
6309.228516	-75.291695
6330.761719	-76.038765
6352.294922	-76.575348
6373.828125	-77.864418
6395.361328	-79.377228
6416.894531	-80.570770
6438.427734	-82.011131
6459.960938	-83.087273
6481.494141	-83.481621
6503.027344	-82.483788
6524.560547	-81.183495
6546.093750	-80.387985
6567.626953	-79.431046
6589.160156	-79.149757
6610.693359	-79.288544
6632.226562	-80.080696
6653.759766	-81.366905
6675.292969	-82.538620
6696.826172	-82.796036
6718.359375	-82.730766
6739.892578	-83.668983
6761.425781	-83.922905
6782.958984	-84.505165
6804.492188	-84.702530
6826.025391	-84.693573
6847.558594	-84.544510
6869.091797	-84.709496
6890.625000	-85.898254
6912.158203	-87.637711
6933.691406	-90.222221
6955.224609	-94.051186
6976.757812	-100.320808
6998.291016	-103.979141
7019.824219	-99.394211
7041.357422	-95.363098
7062.890625	-92.570236
7084.423828	-90.529419
7105.957031	-88.758835
7127.490234	-87.893829
7149.023438	-87.586258
7170.556641	-86.748260
7192.089844	-85.570992
7213.623047	-85.406662
7235.156250	-85.713379
7256.689453	-86.418716
7278.222656	-87.031013
7299.755859	-86.858971
7321.289062	-86.516708
7342.822266	-85.876892
7364.355469	-85.322655
7385.888672	-84.151764
7407.421875	-83.555458
7428.955078	-83.204994
7450.488281	-83.050354
7472.021484	-83.623878
7493.554688	-84.451675
7515.087891	-85.142677
7536.621094	-85.921028
7558.154297	-86.550423
7579.687500	-87.268074
7601.220703	-88.331017
7622.753906	-88.555145
7644.287109	-88.923248
7665.820312	-89.299637
7687.353516	-90.371223
7708.886719	-91.355049
7730.419922	-92.918549
7751.953125	-94.070740
7773.486328	-95.204498
7795.019531	-96.345360
7816.552734	-96.838600
7838.085938	-96.526802
7859.619141	-96.629150
7881.152344	-96.552170
7902.685547	-96.220657
7924.218750	-95.851898
7945.751953	-95.042824
7967.285156	-95.865295
7988.818359	-96.700340
8010.351562	-96.879250
8031.884766	-96.918381
8053.417969	-96.507034
8074.951172	-96.055687
8096.484375	-96.076508
8118.017578	-96.238289
8139.550781	-96.558777
8161.083984	-97.417999
8182.617188	-98.379768
8204.150391	-100.066010
8225.683594	-101.598312
8247.216797	-102.335587
8268.750000	-103.924126
8290.283203	-104.200806
8311.816406	-103.534821
8333.349609	-101.331505
8354.882812	-99.122917
8376.416016	-98.343102
8397.949219	-96.755463
8419.482422	-95.664360
8441.015625	-95.235901
8462.548828	-94.737511
8484.082031	-94.291832
8505.615234	-94.131912
8527.148438	-93.565727
8548.681641	-94.089958
8570.214844	-94.077049
8591.748047	-93.709435
8613.281250	-93.960541
8634.814453	-94.197029
8656.347656	-94.400093
8677.880859	-94.573357
