Frequency (Hz)	Level (dB)
21.533203	-55.677040
43.066406	-45.035526
64.599609	-47.116093
86.132812	-63.188293
107.666016	-61.743004
129.199219	-63.349979
150.732422	-72.520638
172.265625	-80.301765
193.798828	-75.529785
215.332031	-74.915657
236.865234	-73.602119
258.398438	-73.796577
279.931641	-72.764465
301.464844	-69.036789
322.998047	-71.256386
344.531250	-68.842583
366.064453	-71.331467
387.597656	-74.399628
409.130859	-72.341637
430.664062	-71.396286
452.197266	-67.801071
473.730469	-66.858574
495.263672	-70.359848
516.796875	-76.417198
538.330078	-79.576508
559.863281	-81.603653
581.396484	-83.567924
602.929688	-82.121506
624.462891	-79.011917
645.996094	-72.365318
667.529297	-76.090271
689.062500	-86.985573
710.595703	-87.756371
732.128906	-83.314949
753.662109	-79.873703
775.195312	-85.706192
796.728516	-84.460991
818.261719	-87.322731
839.794922	-86.637154
861.328125	-86.923286
882.861328	-90.096169
904.394531	-88.637566
925.927734	-81.400360
947.460938	-74.873909
968.994141	-78.044075
990.527344	-82.114029
1012.060547	-85.849159
1033.593750	-89.885117
1055.126953	-89.356453
1076.660156	-90.844307
1098.193359	-91.596230
1119.726562	-93.122093
1141.259766	-86.701843
1162.792969	-87.892876
1184.326172	-95.828705
1205.859375	-95.168816
1227.392578	-89.837410
1248.925781	-84.637344
1270.458984	-89.254532
1291.992188	-94.137741
1313.525391	-95.486641
1335.058594	-93.495018
1356.591797	-92.338280
1378.125000	-97.299744
1399.658203	-95.270653
1421.191406	-96.813683
1442.724609	-92.474754
1464.257812	-92.919975
1485.791016	-92.114716
1507.324219	-90.722000
1528.857422	-89.859299
1550.390625	-89.304230
1571.923828	-93.653831
1593.457031	-92.187668
1614.990234	-89.034775
1636.523438	-87.634964
1658.056641	-86.985588
1679.589844	-86.296532
1701.123047	-85.620743
1722.656250	-85.818939
1744.189453	-83.823212
1765.722656	-87.336395
1787.255859	-93.284012
1808.789062	-88.241783
1830.322266	-83.921661
1851.855469	-81.123604
1873.388672	-78.416092
1894.921875	-76.561279
1916.455078	-75.335274
1937.988281	-74.018311
1959.521484	-72.629402
1981.054688	-71.168175
2002.587891	-69.913307
2024.121094	-68.749466
2045.654297	-67.433365
2067.187500	-65.946404
2088.720703	-65.080338
2110.253906	-65.996948
2131.787109	-68.301331
2153.320312	-70.643944
2174.853516	-73.304604
2196.386719	-76.163109
2217.919922	-77.737274
2239.453125	-77.992767
2260.986328	-78.003014
2282.519531	-78.356293
2304.052734	-79.374390
2325.585938	-81.198059
2347.119141	-82.476555
2368.652344	-83.406837
2390.185547	-83.476860
2411.718750	-82.388084
2433.251953	-81.344749
2454.785156	-80.594276
2476.318359	-81.006798
2497.851562	-82.376656
2519.384766	-83.239883
2540.917969	-83.914558
2562.451172	-83.962982
2583.984375	-83.575386
2605.517578	-83.018288
2627.050781	-81.795891
2648.583984	-79.657501
2670.117188	-77.985779
2691.650391	-77.359436
2713.183594	-76.643890
2734.716797	-76.260857
2756.250000	-76.076996
2777.783203	-75.664215
2799.316406	-75.066277
2820.849609	-75.490669
2842.382812	-77.305077
2863.916016	-80.501862
2885.449219	-84.494400
2906.982422	-89.162880
2928.515625	-94.913963
2950.048828	-95.713707
2971.582031	-91.565239
2993.115234	-90.342941
3014.648438	-91.767937
3036.181641	-94.572273
3057.714844	-94.064644
3079.248047	-89.737396
3100.781250	-85.794357
3122.314453	-82.530167
3143.847656	-79.227142
3165.380859	-76.067604
3186.914062	-74.379913
3208.447266	-74.767906
3229.980469	-77.113693
3251.513672	-79.247391
3273.046875	-75.182686
3294.580078	-71.520088
3316.113281	-69.634987
3337.646484	-68.951614
3359.179688	-69.556419
3380.712891	-70.465523
3402.246094	-71.112671
3423.779297	-71.803772
3445.312500	-72.101784
3466.845703	-73.022934
3488.378906	-73.848755
3509.912109	-74.503502
3531.445312	-75.907410
3552.978516	-77.734283
3574.511719	-79.089195
3596.044922	-79.803551
3617.578125	-81.169548
3639.111328	-81.910843
3660.644531	-82.080391
3682.177734	-81.862427
3703.710938	-82.495728
3725.244141	-83.069466
3746.777344	-83.614090
3768.310547	-85.490791
3789.843750	-87.491730
3811.376953	-87.169647
3832.910156	-85.885948
3854.443359	-85.825012
3875.976562	-87.226318
3897.509766	-88.499283
3919.042969	-89.282379
3940.576172	-92.094963
3962.109375	-93.110451
3983.642578	-85.908409
4005.175781	-82.198807
4026.708984	-80.807823
4048.242188	-79.657074
4069.775391	-77.855347
4091.308594	-76.411652
4112.841797	-75.419426
4134.375000	-73.779594
4155.908203	-72.051544
4177.441406	-70.820160
4198.974609	-70.818298
4220.507812	-71.521393
4242.041016	-72.335785
4263.574219	-73.478592
4285.107422	-74.546082
4306.640625	-74.298492
4328.173828	-73.604485
4349.707031	-73.351334
4371.240234	-74.062714
4392.773438	-74.993034
4414.306641	-77.223198
4435.839844	-78.995178
4457.373047	-79.262230
4478.906250	-78.522392
4500.439453	-78.226807
4521.972656	-78.978920
4543.505859	-79.415840
4565.039062	-78.844231
4586.572266	-77.809776
4608.105469	-75.986382
4629.638672	-74.100510
4651.171875	-72.708694
4672.705078	-71.696945
4694.238281	-70.931816
4715.771484	-70.493988
4737.304688	-69.972427
4758.837891	-70.064331
4780.371094	-70.404037
4801.904297	-71.014320
4823.437500	-71.832146
4844.970703	-72.583549
4866.503906	-73.373421
4888.037109	-73.886353
4909.570312	-74.298332
4931.103516	-74.099747
4952.636719	-73.993256
4974.169922	-74.167770
4995.703125	-74.153687
5017.236328	-73.902863
5038.769531	-74.320274
5060.302734	-74.526337
5081.835938	-74.352654
5103.369141	-74.079582
5124.902344	-73.749542
5146.435547	-72.937332
5167.968750	-72.855232
5189.501953	-72.856621
5211.035156	-73.120461
5232.568359	-73.040504
5254.101562	-73.188438
5275.634766	-74.390358
5297.167969	-75.713463
5318.701172	-77.080948
5340.234375	-77.859268
5361.767578	-78.869225
5383.300781	-80.080795
5404.833984	-81.287369
5426.367188	-83.264038
5447.900391	-85.403351
5469.433594	-88.695457
5490.966797	-92.902496
5512.500000	-99.177383
5534.033203	-104.849014
5555.566406	-100.627396
5577.099609	-95.371536
5598.632812	-92.139122
5620.166016	-90.687263
5641.699219	-91.607521
5663.232422	-92.207520
5684.765625	-89.795189
5706.298828	-86.934143
5727.832031	-85.068893
5749.365234	-83.800240
5770.898438	-83.338104
5792.431641	-83.134064
5813.964844	-83.882652
5835.498047	-84.610588
5857.031250	-85.638435
5878.564453	-86.283104
5900.097656	-86.736008
5921.630859	-86.158813
5943.164062	-85.609055
5964.697266	-85.159882
5986.230469	-84.097252
6007.763672	-83.115173
6029.296875	-82.005157
6050.830078	-80.870804
6072.363281	-80.228386
6093.896484	-79.166153
6115.429688	-78.245964
6136.962891	-77.605331
6158.496094	-76.919327
6180.029297	-76.411156
6201.562500	-76.070679
6223.095703	-76.430275
6244.628906	-77.376999
6266.162109	-77.694450
6287.695312	-78.857582
6309.228516	-80.142456
6330.761719	-82.006035
6352.294922	-84.414642
6373.828125	-88.431618
6395.361328	-93.883591
6416.894531	-91.581596
6438.427734	-86.884438
6459.960938	-84.181992
6481.494141	-82.243927
6503.027344	-80.519890
6524.560547	-79.412224
6546.093750	-78.966072
6567.626953	-78.242416
6589.160156	-77.863754
6610.693359	-77.661789
6632.226562	-77.822960
6653.759766	-78.442398
6675.292969	-79.034454
6696.826172	-79.282036
6718.359375	-79.739883
6739.892578	-80.995056
6761.425781	-81.306358
6782.958984	-82.115372
6804.492188	-83.410118
6826.025391	-84.802620
6847.558594	-86.022057
6869.091797	-86.595467
6890.625000	-87.074387
6912.158203	-87.407547
6933.691406	-87.790237
6955.224609	-88.341820
6976.757812	-89.248322
6998.291016	-89.636513
7019.824219	-89.667511
7041.357422	-89.263649
7062.890625	-88.934250
7084.423828	-88.589592
7105.957031	-88.030334
7127.490234	-87.876564
7149.023438	-87.801720
7170.556641	-87.104294
7192.089844	-85.904083
7213.623047	-85.270256
7235.156250	-84.963539
7256.689453	-84.566956
7278.222656	-83.856094
7299.755859	-82.760986
7321.289062	-82.139427
7342.822266	-81.635925
7364.355469	-81.444038
7385.888672	-80.542656
7407.421875	-80.117012
7428.955078	-79.955093
7450.488281	-79.751328
7472.021484	-80.286789
7493.554688	-81.153656
7515.087891	-81.773987
7536.621094	-82.554901
7558.154297	-83.093971
7579.687500	-83.541512
7601.220703	-84.210541
7622.753906	-84.010803
7644.287109	-83.920815
7665.820312	-83.993942
7687.353516	-84.782074
7708.886719	-85.630775
7730.419922	-87.153473
7751.953125	-88.432526
7773.486328	-89.515434
