Frequency (Hz)	Level (dB)
21.533203	-57.226746
43.066406	-46.564163
64.599609	-48.587360
86.132812	-62.755226
107.666016	-64.655724
129.199219	-71.301117
150.732422	-66.973663
172.265625	-53.951462
193.798828	-49.701385
215.332031	-54.730267
236.865234	-70.412743
258.398438	-79.171593
279.931641	-75.330261
301.464844	-69.975830
322.998047	-71.651039
344.531250	-69.095940
366.064453	-71.784081
387.597656	-78.216454
409.130859	-78.720528
430.664062	-77.404167
452.197266	-73.058914
473.730469	-78.848137
495.263672	-82.368645
516.796875	-85.242027
538.330078	-84.525909
559.863281	-83.617439
581.396484	-85.538048
602.929688	-82.542343
624.462891	-82.226913
645.996094	-78.094322
667.529297	-81.550804
689.062500	-90.806190
710.595703	-91.281715
732.128906	-89.171867
753.662109	-86.101768
775.195312	-89.290855
796.728516	-83.546982
818.261719	-86.779182
839.794922	-86.448578
861.328125	-86.417755
882.861328	-91.823364
904.394531	-90.410812
925.927734	-85.156136
947.460938	-77.632607
968.994141	-81.625916
990.527344	-87.056946
1012.060547	-87.024010
1033.593750	-89.626091
1055.126953	-87.067413
1076.660156	-90.671654
1098.193359	-90.062027
1119.726562	-90.009811
1141.259766	-85.705475
1162.792969	-84.922607
1184.326172	-85.983513
1205.859375	-86.953377
1227.392578	-84.519310
1248.925781	-78.781342
1270.458984	-83.355316
1291.992188	-89.268517
1313.525391	-89.433060
1335.058594	-89.977325
1356.591797	-88.586990
1378.125000	-89.467674
1399.658203	-88.585983
1421.191406	-88.633041
1442.724609	-86.959206
1464.257812	-88.378807
1485.791016	-89.301781
1507.324219	-84.587334
1528.857422	-83.160690
1550.390625	-82.204887
1571.923828	-82.129555
1593.457031	-85.062790
1614.990234	-90.730141
1636.523438	-92.871864
1658.056641	-91.613342
1679.589844	-95.600983
1701.123047	-92.304337
1722.656250	-93.123520
1744.189453	-87.997879
1765.722656	-89.234734
1787.255859	-91.918541
1808.789062	-91.506256
1830.322266	-91.555397
1851.855469	-88.626518
1873.388672	-89.052208
1894.921875	-88.913490
1916.455078	-89.870689
1937.988281	-89.399971
1959.521484	-85.652298
1981.054688	-82.695045
2002.587891	-81.995712
2024.121094	-82.008835
2045.654297	-78.989899
2067.187500	-76.053146
2088.720703	-74.149796
2110.253906	-74.220306
2131.787109	-74.919060
2153.320312	-75.192680
2174.853516	-75.592400
2196.386719	-76.006027
2217.919922	-76.966782
2239.453125	-79.334930
2260.986328	-82.916603
2282.519531	-86.692177
2304.052734	-90.581261
2325.585938	-94.226128
2347.119141	-91.563850
2368.652344	-93.546333
2390.185547	-95.215958
2411.718750	-95.306046
2433.251953	-96.482002
2454.785156	-95.060181
2476.318359	-96.813171
2497.851562	-94.860023
2519.384766	-94.840149
2540.917969	-94.332726
2562.451172	-93.420250
2583.984375	-92.672401
2605.517578	-92.513779
2627.050781	-92.785393
2648.583984	-92.480637
2670.117188	-95.000679
2691.650391	-95.984962
2713.183594	-95.396896
2734.716797	-95.669441
2756.250000	-95.658989
2777.783203	-98.195541
2799.316406	-97.332283
2820.849609	-99.247345
2842.382812	-99.089973
2863.916016	-99.056381
2885.449219	-98.525459
2906.982422	-96.881165
2928.515625	-98.226624
2950.048828	-95.489960
2971.582031	-97.309578
2993.115234	-98.080536
3014.648438	-98.275139
3036.181641	-96.888901
3057.714844	-92.955986
3079.248047	-90.065285
3100.781250	-87.378136
3122.314453	-86.467636
3143.847656	-86.660576
3165.380859	-87.098778
3186.914062	-87.798088
3208.447266	-88.334236
3229.980469	-85.889236
3251.513672	-83.774406
3273.046875	-83.154190
3294.580078	-83.448944
3316.113281	-84.566780
3337.646484	-85.612915
3359.179688	-87.266289
3380.712891	-87.946182
3402.246094	-87.902969
3423.779297	-87.848709
3445.312500	-87.282417
3466.845703	-87.381439
3488.378906	-87.715149
3509.912109	-88.058556
3531.445312	-89.263046
3552.978516	-90.836891
3574.511719	-92.564056
3596.044922	-93.798897
3617.578125	-94.936478
3639.111328	-97.123955
3660.644531	-98.059586
3682.177734	-95.365181
3703.710938	-92.012718
3725.244141	-88.661034
3746.777344	-84.929947
3768.310547	-82.746086
3789.843750	-80.829414
3811.376953	-78.710564
3832.910156	-76.913475
3854.443359	-75.945999
3875.976562	-75.759209
3897.509766	-76.247940
3919.042969	-77.225952
3940.576172	-78.219803
3962.109375	-78.817497
3983.642578	-79.095566
4005.175781	-79.849564
4026.708984	-80.772583
4048.242188	-81.764267
4069.775391	-82.992180
4091.308594	-84.930206
4112.841797	-87.073029
4134.375000	-88.656319
4155.908203	-89.921455
4177.441406	-92.959282
4198.974609	-96.255852
4220.507812	-99.860062
4242.041016	-99.781029
4263.574219	-98.564255
4285.107422	-97.020515
4306.640625	-93.953331
4328.173828	-91.052696
4349.707031	-88.282822
4371.240234	-86.558487
4392.773438	-84.735367
4414.306641	-84.130714
4435.839844	-83.309998
4457.373047	-82.575378
4478.906250	-81.649635
4500.439453	-80.722961
4521.972656	-80.430145
4543.505859	-79.754501
4565.039062	-79.151848
4586.572266	-79.640411
4608.105469	-80.375702
4629.638672	-81.319870
4651.171875	-82.688110
4672.705078	-84.206810
4694.238281	-84.335785
4715.771484	-83.948112
4737.304688	-83.228783
4758.837891	-82.995010
4780.371094	-83.030106
4801.904297	-83.395821
4823.437500	-84.268929
4844.970703	-85.607475
4866.503906	-87.611603
4888.037109	-90.288742
4909.570312	-93.192276
4931.103516	-93.403641
4952.636719	-90.073189
4974.169922	-87.366142
4995.703125	-85.088600
5017.236328	-82.845314
5038.769531	-81.507301
5060.302734	-79.809975
5081.835938	-78.118736
5103.369141	-76.723900
5124.902344	-75.327675
5146.435547	-73.420433
5167.968750	-72.329338
5189.501953	-71.713173
5211.035156	-71.748505
5232.568359	-71.654938
5254.101562	-71.897652
5275.634766	-73.131081
5297.167969	-74.416733
5318.701172	-76.023376
5340.234375	-77.245323
5361.767578	-78.367729
5383.300781	-79.318939
5404.833984	-80.207886
5426.367188	-81.494415
5447.900391	-82.767548
5469.433594	-84.400223
5490.966797	-84.633499
5512.500000	-82.931145
5534.033203	-79.865974
5555.566406	-77.334427
5577.099609	-75.809235
5598.632812	-74.759193
5620.166016	-73.374512
5641.699219	-73.143639
5663.232422	-73.756927
5684.765625	-74.095299
5706.298828	-74.427246
5727.832031	-74.957100
5749.365234	-74.835594
5770.898438	-74.846680
5792.431641	-74.987152
5813.964844	-76.230614
5835.498047	-77.711456
5857.031250	-80.015289
5878.564453	-83.020538
5900.097656	-87.635651
5921.630859	-89.362251
5943.164062	-85.784531
5964.697266	-83.599442
5986.230469	-82.528015
6007.763672	-81.940918
6029.296875	-81.087151
6050.830078	-80.209686
6072.363281	-79.849510
6093.896484	-79.298889
6115.429688	-79.356979
6136.962891	-80.073669
6158.496094	-80.979057
6180.029297	-81.927269
6201.562500	-82.756332
6223.095703	-83.875305
6244.628906	-84.511360
6266.162109	-83.650269
6287.695312	-83.196404
6309.228516	-82.563576
6330.761719	-82.312515
6352.294922	-81.978554
6373.828125	-82.532890
6395.361328	-83.126923
6416.894531	-83.077423
