Frequency (Hz)	Level (dB)
21.533203	-57.196236
43.066406	-46.502495
64.599609	-48.532742
86.132812	-62.923950
107.666016	-63.666584
129.199219	-72.932945
150.732422	-75.682823
172.265625	-79.004646
193.798828	-74.229790
215.332031	-76.979500
236.865234	-80.691658
258.398438	-75.620667
279.931641	-72.313812
301.464844	-70.752922
322.998047	-75.421478
344.531250	-69.983269
366.064453	-72.147041
387.597656	-76.659401
409.130859	-76.327980
430.664062	-77.661858
452.197266	-73.619087
473.730469	-79.718636
495.263672	-83.611671
516.796875	-86.407150
538.330078	-84.353729
559.863281	-83.554710
581.396484	-89.548347
602.929688	-87.313797
624.462891	-82.006104
645.996094	-73.131279
667.529297	-76.207687
689.062500	-89.866737
710.595703	-89.377449
732.128906	-82.386452
753.662109	-77.924103
775.195312	-84.776115
796.728516	-84.481308
818.261719	-87.466438
839.794922	-86.148094
861.328125	-85.354141
882.861328	-91.355064
904.394531	-92.644936
925.927734	-82.495193
947.460938	-74.044533
968.994141	-77.626671
990.527344	-88.705704
1012.060547	-88.450813
1033.593750	-89.878204
1055.126953	-88.317390
1076.660156	-93.245987
1098.193359	-94.257698
1119.726562	-94.410118
1141.259766	-87.120979
1162.792969	-86.697273
1184.326172	-91.718735
1205.859375	-91.672562
1227.392578	-89.000832
1248.925781	-82.205009
1270.458984	-86.146393
1291.992188	-90.612961
1313.525391	-90.262024
1335.058594	-89.168449
1356.591797	-86.900017
1378.125000	-91.972893
1399.658203	-90.127762
1421.191406	-88.549042
1442.724609	-89.817619
1464.257812	-95.642097
1485.791016	-94.827591
1507.324219	-90.516525
1528.857422	-88.471397
1550.390625	-85.201920
1571.923828	-87.247444
1593.457031	-89.165451
1614.990234	-89.308838
1636.523438	-88.316505
1658.056641	-87.414001
1679.589844	-89.038223
1701.123047	-87.982285
1722.656250	-88.431732
1744.189453	-85.237862
1765.722656	-83.510574
1787.255859	-80.371414
1808.789062	-76.974609
1830.322266	-75.917175
1851.855469	-77.961052
1873.388672	-81.273415
1894.921875	-83.889069
1916.455078	-86.119568
1937.988281	-86.966805
1959.521484	-86.206558
1981.054688	-85.444946
2002.587891	-84.252861
2024.121094	-82.558952
2045.654297	-81.688385
2067.187500	-83.316368
2088.720703	-86.955528
2110.253906	-91.506439
2131.787109	-95.209114
2153.320312	-92.077194
2174.853516	-90.146729
2196.386719	-88.603348
2217.919922	-89.385735
2239.453125	-92.010773
2260.986328	-94.440857
2282.519531	-95.648674
2304.052734	-94.271889
2325.585938	-95.329712
2347.119141	-93.736679
2368.652344	-94.455780
2390.185547	-93.795547
2411.718750	-92.212860
2433.251953	-92.312096
2454.785156	-91.607918
2476.318359	-92.930817
2497.851562	-93.989136
2519.384766	-94.741783
2540.917969	-96.116081
2562.451172	-96.764191
2583.984375	-94.482689
2605.517578	-92.291580
2627.050781	-91.385406
2648.583984	-90.475868
2670.117188	-90.877335
2691.650391	-92.174614
2713.183594	-92.658798
2734.716797	-94.187256
2756.250000	-96.174362
2777.783203	-97.732132
2799.316406	-97.466171
2820.849609	-101.015900
2842.382812	-101.673248
2863.916016	-99.530640
2885.449219	-97.452713
2906.982422	-94.468979
2928.515625	-94.273567
2950.048828	-91.953056
2971.582031	-89.500031
2993.115234	-87.288696
3014.648438	-85.702293
3036.181641	-84.272507
3057.714844	-83.365349
3079.248047	-83.633820
3100.781250	-83.984634
3122.314453	-85.415314
3143.847656	-88.731087
3165.380859	-92.707077
3186.914062	-92.112793
3208.447266	-88.674637
3229.980469	-86.105064
3251.513672	-85.236206
3273.046875	-86.183617
3294.580078	-87.520515
3316.113281	-88.622696
3337.646484	-91.015205
3359.179688	-94.986427
3380.712891	-91.601845
3402.246094	-86.482590
3423.779297	-82.779976
3445.312500	-80.043007
3466.845703	-78.739334
3488.378906	-78.238670
3509.912109	-77.944305
3531.445312	-78.222481
3552.978516	-79.016296
3574.511719	-79.626778
3596.044922	-79.900108
3617.578125	-80.322281
3639.111328	-80.629890
3660.644531	-80.497627
3682.177734	-80.829681
3703.710938	-82.768700
3725.244141	-85.142021
3746.777344	-86.927788
3768.310547	-89.165512
3789.843750	-91.131355
3811.376953	-91.473610
3832.910156	-91.361588
3854.443359	-90.988617
3875.976562	-91.384880
3897.509766	-91.216019
3919.042969	-90.814865
3940.576172	-90.496117
3962.109375	-89.989273
3983.642578	-89.621185
4005.175781	-90.002121
4026.708984	-91.010780
4048.242188	-93.045715
4069.775391	-96.937469
4091.308594	-103.377510
4112.841797	-103.865547
4134.375000	-99.991501
4155.908203	-96.970642
4177.441406	-96.693237
4198.974609	-96.120644
4220.507812	-95.252357
4242.041016	-93.898651
4263.574219	-92.720978
4285.107422	-92.396950
4306.640625	-91.431213
4328.173828	-90.350502
4349.707031	-89.391502
4371.240234	-88.946274
4392.773438	-88.480034
4414.306641	-89.319748
4435.839844	-90.573196
4457.373047	-92.318695
4478.906250	-95.319084
4500.439453	-98.797844
4521.972656	-102.920311
4543.505859	-100.312080
4565.039062	-97.167625
4586.572266	-96.282471
4608.105469	-95.282288
4629.638672	-95.157677
4651.171875	-95.533005
4672.705078	-96.746841
4694.238281	-97.910957
4715.771484	-99.835045
4737.304688	-100.342720
4758.837891	-97.027367
4780.371094	-94.022789
4801.904297	-91.620705
4823.437500	-90.181320
4844.970703	-89.264839
4866.503906	-88.900536
4888.037109	-88.718216
4909.570312	-88.806343
4931.103516	-89.473289
4952.636719	-90.552132
4974.169922	-92.514168
4995.703125	-93.484413
5017.236328	-93.146400
5038.769531	-93.794731
5060.302734	-95.292511
5081.835938	-97.763748
5103.369141	-97.305756
5124.902344	-92.299095
5146.435547	-87.609718
5167.968750	-84.760857
5189.501953	-82.889320
5211.035156	-81.461998
5232.568359	-79.552437
5254.101562	-78.063972
5275.634766	-77.294777
5297.167969	-76.452217
5318.701172	-75.676712
