Frequency (Hz)	Level (dB)
21.533203	-56.834408
43.066406	-46.155182
64.599609	-48.218445
86.132812	-63.645287
107.666016	-64.886703
129.199219	-74.664230
150.732422	-74.704926
172.265625	-76.757286
193.798828	-75.538612
215.332031	-78.202393
236.865234	-82.801369
258.398438	-81.576790
279.931641	-75.403999
301.464844	-70.638138
322.998047	-75.180435
344.531250	-69.946411
366.064453	-72.744682
387.597656	-79.254601
409.130859	-78.622993
430.664062	-77.631729
452.197266	-73.526222
473.730469	-80.174408
495.263672	-81.639030
516.796875	-82.813118
538.330078	-82.277313
559.863281	-83.020172
581.396484	-88.659767
602.929688	-86.452148
624.462891	-80.426277
645.996094	-72.512444
667.529297	-75.925446
689.062500	-87.581810
710.595703	-89.180756
732.128906	-80.673790
753.662109	-76.828476
775.195312	-83.724869
796.728516	-83.220398
818.261719	-85.637299
839.794922	-83.533447
861.328125	-81.831299
882.861328	-84.913246
904.394531	-89.228294
925.927734	-81.676048
947.460938	-74.266502
968.994141	-78.591896
990.527344	-87.445877
1012.060547	-86.642723
1033.593750	-86.088669
1055.126953	-85.600533
1076.660156	-88.320992
1098.193359	-89.274338
1119.726562	-89.988235
1141.259766	-85.571106
1162.792969	-86.482018
1184.326172	-92.220650
1205.859375	-91.897926
1227.392578	-87.673607
1248.925781	-81.666214
1270.458984	-86.235100
1291.992188	-89.788597
1313.525391	-90.933273
1335.058594	-89.888580
1356.591797	-87.928879
1378.125000	-92.309174
1399.658203	-91.359352
1421.191406	-91.613541
1442.724609	-90.784500
1464.257812	-91.969055
1485.791016	-90.811188
1507.324219	-89.854111
1528.857422	-90.341415
1550.390625	-86.830139
1571.923828	-88.088326
1593.457031	-86.511963
1614.990234	-84.257996
1636.523438	-82.519691
1658.056641	-81.902466
1679.589844	-82.072617
1701.123047	-82.239037
1722.656250	-82.478752
1744.189453	-80.786453
1765.722656	-77.896065
1787.255859	-74.325150
1808.789062	-70.715919
1830.322266	-67.880783
1851.855469	-68.009590
1873.388672	-70.428719
1894.921875	-73.991562
1916.455078	-76.944550
1937.988281	-78.678391
1959.521484	-80.387268
1981.054688	-82.611038
2002.587891	-85.330818
2024.121094	-87.799652
2045.654297	-84.368073
2067.187500	-83.912560
2088.720703	-86.182404
2110.253906	-87.816139
2131.787109	-88.327415
2153.320312	-88.401505
2174.853516	-88.940613
2196.386719	-89.361336
2217.919922	-90.598404
2239.453125	-91.163124
2260.986328	-91.164803
2282.519531	-91.420845
2304.052734	-91.908279
2325.585938	-93.735909
2347.119141	-93.428871
2368.652344	-93.785118
2390.185547	-92.814697
2411.718750	-92.639587
2433.251953	-92.844818
2454.785156	-91.549469
2476.318359	-90.849907
2497.851562	-88.444229
2519.384766	-86.914803
2540.917969	-86.778252
2562.451172	-87.225685
2583.984375	-87.870247
2605.517578	-88.312317
2627.050781	-89.007355
2648.583984	-88.903290
2670.117188	-89.508728
2691.650391	-90.297562
2713.183594	-89.977348
2734.716797	-89.389938
2756.250000	-89.232201
2777.783203	-88.480019
2799.316406	-87.091103
2820.849609	-86.762665
2842.382812	-86.685417
2863.916016	-86.902657
2885.449219	-87.691071
2906.982422	-88.537003
2928.515625	-90.183563
2950.048828	-92.014458
2971.582031	-95.021942
2993.115234	-92.653641
3014.648438	-88.815590
3036.181641	-86.604515
3057.714844	-85.814415
3079.248047	-87.540337
3100.781250	-91.846558
3122.314453	-93.948906
3143.847656	-88.430023
3165.380859	-85.184486
3186.914062	-83.554527
3208.447266	-83.064232
3229.980469	-81.135658
3251.513672	-79.804077
3273.046875	-79.187660
3294.580078	-77.908478
3316.113281	-76.657593
3337.646484	-76.696693
3359.179688	-78.440781
3380.712891	-80.575249
3402.246094	-81.615456
3423.779297	-81.559731
3445.312500	-80.615433
3466.845703	-80.647964
3488.378906	-81.658203
3509.912109	-83.008636
3531.445312	-85.124496
3552.978516	-87.430168
3574.511719	-87.987900
3596.044922	-88.517052
3617.578125	-86.396492
3639.111328	-84.345940
3660.644531	-82.343407
3682.177734	-81.087715
3703.710938	-81.362885
3725.244141	-82.214569
3746.777344	-82.324951
3768.310547	-82.545074
3789.843750	-82.887466
3811.376953	-83.131042
3832.910156	-83.635429
3854.443359	-84.261696
3875.976562	-84.830688
3897.509766	-85.396843
3919.042969	-86.192146
3940.576172	-87.003136
3962.109375	-87.043419
3983.642578	-86.710007
4005.175781	-86.915009
4026.708984	-87.050972
4048.242188	-86.930565
4069.775391	-87.663948
4091.308594	-89.987991
4112.841797	-93.957718
4134.375000	-98.809792
4155.908203	-100.205666
4177.441406	-100.715881
4198.974609	-98.663986
4220.507812	-97.680298
4242.041016	-96.518738
4263.574219	-97.330551
4285.107422	-100.750198
4306.640625	-102.347504
4328.173828	-100.378944
4349.707031	-95.220757
4371.240234	-91.476067
4392.773438	-88.421753
4414.306641	-86.770363
4435.839844	-85.418427
4457.373047	-84.635979
4478.906250	-83.690819
4500.439453	-82.978653
4521.972656	-82.973022
4543.505859	-82.579506
4565.039062	-82.291901
4586.572266	-82.933434
