Frequency (Hz)	Level (dB)
21.533203	-57.194115
43.066406	-46.508987
64.599609	-48.580128
86.132812	-61.863770
107.666016	-62.417980
129.199219	-73.056099
150.732422	-76.931068
172.265625	-81.660622
193.798828	-76.288841
215.332031	-78.479240
236.865234	-84.876808
258.398438	-84.021202
279.931641	-76.027542
301.464844	-70.873322
322.998047	-75.219147
344.531250	-70.147095
366.064453	-72.925713
387.597656	-78.603447
409.130859	-76.061539
430.664062	-76.457108
452.197266	-74.151253
473.730469	-77.963852
495.263672	-77.807076
516.796875	-78.430580
538.330078	-75.235062
559.863281	-72.701164
581.396484	-72.896782
602.929688	-76.686142
624.462891	-78.748138
645.996094	-72.669594
667.529297	-76.100319
689.062500	-86.960625
710.595703	-87.519859
732.128906	-81.471588
753.662109	-77.853806
775.195312	-83.845665
796.728516	-82.615425
818.261719	-84.812851
839.794922	-82.950157
861.328125	-82.618172
882.861328	-84.961960
904.394531	-81.623726
925.927734	-77.581039
947.460938	-73.581924
968.994141	-78.174957
990.527344	-87.904961
1012.060547	-85.701935
1033.593750	-81.217743
1055.126953	-78.249084
1076.660156	-80.493103
1098.193359	-85.099968
1119.726562	-88.304611
1141.259766	-85.300568
1162.792969	-86.112625
1184.326172	-91.739601
1205.859375	-91.799782
1227.392578	-88.481850
1248.925781	-82.331978
1270.458984	-87.063911
1291.992188	-90.710144
1313.525391	-91.663361
1335.058594	-90.560707
1356.591797	-88.493294
1378.125000	-95.118393
1399.658203	-94.079414
1421.191406	-97.088249
1442.724609	-93.477509
1464.257812	-92.559761
1485.791016	-87.957726
1507.324219	-84.923149
1528.857422	-82.959122
1550.390625	-80.284683
1571.923828	-79.828377
1593.457031	-82.023476
1614.990234	-84.555916
1636.523438	-86.416862
1658.056641	-88.151543
1679.589844	-91.049957
1701.123047	-90.174583
1722.656250	-90.685905
1744.189453	-86.475571
1765.722656	-88.034843
1787.255859	-90.554108
1808.789062	-89.289795
1830.322266	-88.587624
1851.855469	-86.964172
1873.388672	-85.307693
1894.921875	-83.183609
1916.455078	-81.354370
1937.988281	-79.059250
1959.521484	-76.741699
1981.054688	-75.207756
2002.587891	-76.008690
2024.121094	-78.714790
2045.654297	-82.090538
2067.187500	-87.289841
2088.720703	-89.765091
2110.253906	-88.871613
2131.787109	-88.671677
2153.320312	-88.441353
2174.853516	-88.697090
2196.386719	-87.976013
2217.919922	-87.282578
2239.453125	-87.171021
2260.986328	-87.759193
2282.519531	-88.592087
2304.052734	-89.161583
2325.585938	-90.054085
2347.119141	-90.109665
2368.652344	-91.366699
2390.185547	-91.078812
2411.718750	-90.934036
2433.251953	-91.325897
2454.785156	-90.937233
2476.318359	-91.662148
2497.851562	-91.771767
2519.384766	-91.416573
2540.917969	-91.059372
2562.451172	-90.820229
2583.984375	-91.277336
2605.517578	-93.171875
2627.050781	-96.672859
2648.583984	-98.342819
2670.117188	-99.862511
2691.650391	-100.481537
2713.183594	-99.987480
2734.716797	-97.771355
2756.250000	-96.525772
2777.783203	-95.994675
2799.316406	-94.413849
2820.849609	-94.938141
2842.382812	-95.879478
2863.916016	-97.379150
2885.449219	-97.380890
2906.982422	-95.671211
2928.515625	-95.411591
2950.048828	-92.754723
2971.582031	-90.904762
2993.115234	-89.752983
3014.648438	-89.991920
3036.181641	-91.046509
3057.714844	-93.300652
3079.248047	-97.306580
3100.781250	-98.891182
3122.314453	-93.769867
3143.847656	-89.283363
3165.380859	-86.245308
3186.914062	-84.211266
3208.447266	-81.915207
3229.980469	-79.228165
3251.513672	-77.388107
3273.046875	-75.620903
3294.580078	-73.610619
3316.113281	-72.594246
3337.646484	-72.708557
3359.179688	-74.306847
3380.712891	-76.533684
3402.246094	-78.091972
3423.779297	-79.160339
3445.312500	-80.183662
3466.845703	-81.800575
3488.378906	-83.165337
3509.912109	-84.772179
3531.445312	-86.694649
3552.978516	-88.926712
3574.511719	-91.298256
3596.044922	-93.854965
3617.578125	-97.614342
3639.111328	-98.492233
3660.644531	-95.405289
3682.177734	-92.709991
3703.710938	-89.963120
3725.244141	-86.656364
3746.777344	-83.313820
3768.310547	-81.564011
3789.843750	-80.376213
3811.376953	-79.221764
3832.910156	-78.718697
3854.443359	-78.973579
3875.976562	-80.182587
3897.509766	-82.140091
3919.042969	-84.665550
3940.576172	-87.455971
3962.109375	-89.768661
3983.642578	-89.477913
4005.175781	-88.927933
4026.708984	-88.469757
4048.242188	-88.020439
4069.775391	-87.783409
4091.308594	-88.211761
