Frequency (Hz)	Level (dB)
21.533203	-56.725082
43.066406	-46.098541
64.599609	-48.192211
86.132812	-62.119514
107.666016	-61.493172
129.199219	-70.548576
150.732422	-77.469597
172.265625	-82.427406
193.798828	-77.566017
215.332031	-79.918663
236.865234	-82.714066
258.398438	-81.292458
279.931641	-77.997139
301.464844	-73.211655
322.998047	-76.216148
344.531250	-69.808052
366.064453	-72.425186
387.597656	-78.533836
409.130859	-79.765266
430.664062	-76.349922
452.197266	-72.201942
473.730469	-79.507629
495.263672	-86.046417
516.796875	-89.056404
538.330078	-87.741905
559.863281	-82.984894
581.396484	-78.921280
602.929688	-79.529793
624.462891	-79.879166
645.996094	-73.429375
667.529297	-77.486786
689.062500	-90.868141
710.595703	-90.108856
732.128906	-81.714111
753.662109	-78.470184
775.195312	-85.878304
796.728516	-85.618607
818.261719	-88.951294
839.794922	-86.426132
861.328125	-86.665421
882.861328	-89.816185
904.394531	-88.810120
925.927734	-81.194023
947.460938	-74.295258
968.994141	-79.288063
990.527344	-90.557831
1012.060547	-91.730354
1033.593750	-93.249214
1055.126953	-91.747322
1076.660156	-97.460892
1098.193359	-96.079735
1119.726562	-96.165657
1141.259766	-88.087769
1162.792969	-89.697121
1184.326172	-98.850990
1205.859375	-98.400963
1227.392578	-87.912849
1248.925781	-82.117439
1270.458984	-87.849777
1291.992188	-93.700706
1313.525391	-95.339737
1335.058594	-94.770042
1356.591797	-93.851593
1378.125000	-98.493141
1399.658203	-97.087753
1421.191406	-101.417046
1442.724609	-102.472672
1464.257812	-102.336723
1485.791016	-96.018204
1507.324219	-94.558929
1528.857422	-95.450356
1550.390625	-93.934120
1571.923828	-97.791275
1593.457031	-98.479271
1614.990234	-100.418381
1636.523438	-96.213600
1658.056641	-95.873817
1679.589844	-100.222931
1701.123047	-96.584816
1722.656250	-94.229095
1744.189453	-87.188721
1765.722656	-87.900986
1787.255859	-86.949547
1808.789062	-84.591293
1830.322266	-82.495575
1851.855469	-81.189323
1873.388672	-79.898422
1894.921875	-78.077591
1916.455078	-75.677406
1937.988281	-73.217606
1959.521484	-71.802719
1981.054688	-72.486412
2002.587891	-73.520210
2024.121094	-75.405220
2045.654297	-76.427681
2067.187500	-76.393608
2088.720703	-76.620529
2110.253906	-78.986877
2131.787109	-82.705795
2153.320312	-86.311958
2174.853516	-88.784973
2196.386719	-89.454254
2217.919922	-89.834724
2239.453125	-90.358665
2260.986328	-91.415207
2282.519531	-92.477303
2304.052734	-93.853775
2325.585938	-94.853516
2347.119141	-92.932930
2368.652344	-96.934708
2390.185547	-99.030418
2411.718750	-99.566917
2433.251953	-100.214088
2454.785156	-99.609863
2476.318359	-100.850357
2497.851562	-100.908043
2519.384766	-100.693283
2540.917969	-98.867889
2562.451172	-97.894249
2583.984375	-96.802155
2605.517578	-96.891441
2627.050781	-98.728157
2648.583984	-98.869957
2670.117188	-99.651619
2691.650391	-99.720200
2713.183594	-100.205551
2734.716797	-99.793510
2756.250000	-99.755554
2777.783203	-101.252594
2799.316406	-99.750702
2820.849609	-99.510284
2842.382812	-98.286217
2863.916016	-99.349152
2885.449219	-97.994316
2906.982422	-96.700432
2928.515625	-96.762184
2950.048828	-95.983681
2971.582031	-95.333145
2993.115234	-94.132111
3014.648438	-93.530846
3036.181641	-91.767479
3057.714844	-89.785942
3079.248047	-88.367920
3100.781250	-86.473969
3122.314453	-85.845726
3143.847656	-85.972458
3165.380859	-86.889755
3186.914062	-88.234436
3208.447266	-88.729179
3229.980469	-88.832603
3251.513672	-88.146729
3273.046875	-86.728821
3294.580078	-85.242096
3316.113281	-84.636475
3337.646484	-85.797394
3359.179688	-87.912758
3380.712891	-89.515129
3402.246094	-90.190544
3423.779297	-90.700760
3445.312500	-90.415688
3466.845703	-90.355705
3488.378906	-90.492622
3509.912109	-90.596687
3531.445312	-91.851509
3552.978516	-94.348351
3574.511719	-100.442131
3596.044922	-100.592743
3617.578125	-95.889763
3639.111328	-92.672424
3660.644531	-90.351219
3682.177734	-89.191658
3703.710938	-89.341209
3725.244141	-89.315193
3746.777344	-88.016724
3768.310547	-86.251968
3789.843750	-84.140625
3811.376953	-82.148415
3832.910156	-81.987740
3854.443359	-83.478714
3875.976562	-85.724632
3897.509766	-87.964134
3919.042969	-90.302834
3940.576172	-90.775375
3962.109375	-89.614983
3983.642578	-88.080200
4005.175781	-86.436157
4026.708984	-84.867523
4048.242188	-83.363449
4069.775391	-82.462601
4091.308594	-83.403557
4112.841797	-84.806183
4134.375000	-86.017006
4155.908203	-86.664085
4177.441406	-86.792587
4198.974609	-86.528030
4220.507812	-85.554001
4242.041016	-84.368576
4263.574219	-83.956268
4285.107422	-83.790291
4306.640625	-83.699226
4328.173828	-83.963737
4349.707031	-84.581291
4371.240234	-85.887444
4392.773438	-87.250549
4414.306641	-88.976624
4435.839844	-90.800934
4457.373047	-93.767395
4478.906250	-98.228401
4500.439453	-92.282242
4521.972656	-87.483330
4543.505859	-84.020576
4565.039062	-81.950348
4586.572266	-81.005066
4608.105469	-80.283264
4629.638672	-79.986031
4651.171875	-80.352478
4672.705078	-81.070435
4694.238281	-82.739594
4715.771484	-84.527481
4737.304688	-85.792816
4758.837891	-86.986412
4780.371094	-87.434929
4801.904297	-87.663483
4823.437500	-87.909622
4844.970703	-88.270454
4866.503906	-88.740425
4888.037109	-87.980148
4909.570312	-84.850433
4931.103516	-81.055565
4952.636719	-78.388382
4974.169922	-76.187653
4995.703125	-73.891335
5017.236328	-72.401741
5038.769531	-71.630661
5060.302734	-71.449432
5081.835938	-71.392967
5103.369141	-71.429031
5124.902344	-71.696793
5146.435547	-71.511604
5167.968750	-71.700928
5189.501953	-71.709373
5211.035156	-71.863663
5232.568359	-71.458832
5254.101562	-71.408195
5275.634766	-72.174500
5297.167969	-73.252777
5318.701172	-74.484070
5340.234375	-75.338760
5361.767578	-76.006798
5383.300781	-76.440109
5404.833984	-76.129883
5426.367188	-76.097519
5447.900391	-75.812515
5469.433594	-76.118408
5490.966797	-76.545471
5512.500000	-76.724579
5534.033203	-76.431007
5555.566406	-76.802513
5577.099609	-77.985100
5598.632812	-79.647842
5620.166016	-81.272011
5641.699219	-83.970840
5663.232422	-87.562233
5684.765625	-89.217896
5706.298828	-89.203720
5727.832031	-90.752541
5749.365234	-94.057449
5770.898438	-99.972229
5792.431641	-97.771179
5813.964844	-92.463196
5835.498047	-89.340218
5857.031250	-87.847549
