Frequency (Hz)	Level (dB)
21.533203	-58.638435
43.066406	-47.983849
64.599609	-50.036110
86.132812	-64.564217
107.666016	-66.228821
129.199219	-74.644768
150.732422	-75.393173
172.265625	-80.855331
193.798828	-76.562866
215.332031	-74.999809
236.865234	-77.642036
258.398438	-81.988609
279.931641	-76.688858
301.464844	-71.950035
322.998047	-75.826324
344.531250	-70.884789
366.064453	-73.733696
387.597656	-78.955986
409.130859	-75.525177
430.664062	-74.560814
452.197266	-72.410683
473.730469	-72.390854
495.263672	-73.002121
516.796875	-77.787300
538.330078	-81.534378
559.863281	-83.912842
581.396484	-89.232101
602.929688	-87.535400
624.462891	-81.804718
645.996094	-74.268654
667.529297	-76.152939
689.062500	-82.231056
710.595703	-85.717155
732.128906	-82.177864
753.662109	-80.115837
775.195312	-85.840240
796.728516	-84.575699
818.261719	-88.079201
839.794922	-87.583740
861.328125	-88.006378
882.861328	-92.817451
904.394531	-88.566666
925.927734	-80.254913
947.460938	-73.725182
968.994141	-76.325531
990.527344	-80.729683
1012.060547	-82.377563
1033.593750	-86.695564
1055.126953	-90.129852
1076.660156	-91.026695
1098.193359	-88.377129
1119.726562	-87.002960
1141.259766	-84.439690
1162.792969	-84.569183
1184.326172	-86.077301
1205.859375	-86.348587
1227.392578	-85.290642
1248.925781	-82.106186
1270.458984	-85.799614
1291.992188	-87.742310
1313.525391	-88.155167
1335.058594	-87.746017
1356.591797	-87.420517
1378.125000	-87.848282
1399.658203	-86.431610
1421.191406	-86.356895
1442.724609	-86.055756
1464.257812	-86.985329
1485.791016	-87.173576
1507.324219	-87.262833
1528.857422	-85.378563
1550.390625	-82.308296
1571.923828	-82.097282
1593.457031	-83.027740
1614.990234	-83.576965
1636.523438	-84.314629
1658.056641	-85.336655
1679.589844	-85.820847
1701.123047	-85.442940
1722.656250	-85.550407
1744.189453	-84.164864
1765.722656	-84.380157
1787.255859	-84.556793
1808.789062	-83.948494
1830.322266	-83.536484
1851.855469	-84.002319
1873.388672	-84.672684
1894.921875	-84.776184
1916.455078	-84.409142
1937.988281	-83.754272
1959.521484	-83.622299
1981.054688	-83.827263
2002.587891	-84.250320
2024.121094	-84.423103
2045.654297	-83.285698
2067.187500	-82.307533
2088.720703	-81.704468
2110.253906	-82.400826
2131.787109	-80.648468
2153.320312	-77.834435
2174.853516	-75.580376
2196.386719	-72.801620
2217.919922	-69.416321
2239.453125	-68.507568
2260.986328	-70.004814
2282.519531	-72.868935
2304.052734	-75.468353
2325.585938	-77.792130
2347.119141	-79.408859
2368.652344	-80.911766
