Frequency (Hz)	Level (dB)
21.533203	-55.776268
43.066406	-45.183117
64.599609	-47.215359
86.132812	-60.294594
107.666016	-63.134399
129.199219	-74.063919
150.732422	-76.116089
172.265625	-79.616791
193.798828	-75.769264
215.332031	-78.376862
236.865234	-83.851822
258.398438	-77.683960
279.931641	-72.618988
301.464844	-71.021912
322.998047	-74.645287
344.531250	-68.829185
366.064453	-71.792313
387.597656	-80.597862
409.130859	-79.756187
430.664062	-77.530060
452.197266	-73.293556
473.730469	-79.313370
495.263672	-83.013512
516.796875	-81.191078
538.330078	-75.663857
559.863281	-75.826447
581.396484	-79.818611
602.929688	-80.429314
624.462891	-77.552261
645.996094	-70.515610
667.529297	-74.251251
689.062500	-89.042778
710.595703	-90.033432
732.128906	-81.219688
753.662109	-77.494766
775.195312	-84.937126
796.728516	-84.969589
818.261719	-88.208221
839.794922	-88.987297
861.328125	-89.040794
882.861328	-92.067757
904.394531	-89.680290
925.927734	-80.670609
947.460938	-73.813568
968.994141	-77.437477
990.527344	-85.880234
1012.060547	-85.061127
1033.593750	-80.551781
1055.126953	-78.419815
1076.660156	-80.669952
1098.193359	-82.720901
1119.726562	-84.311150
1141.259766	-84.262253
1162.792969	-85.929520
1184.326172	-90.820953
1205.859375	-90.835815
1227.392578	-88.493324
1248.925781	-83.821129
1270.458984	-87.785187
1291.992188	-91.520622
1313.525391	-92.672195
1335.058594	-91.677277
1356.591797	-90.797012
1378.125000	-94.135788
1399.658203	-92.116028
1421.191406	-91.866508
1442.724609	-88.875687
1464.257812	-89.171631
1485.791016	-89.099037
1507.324219	-87.886040
1528.857422	-86.195915
1550.390625	-82.209953
1571.923828	-79.751114
1593.457031	-80.394547
1614.990234	-83.699753
1636.523438	-87.455460
1658.056641	-90.389336
1679.589844	-92.500359
1701.123047	-91.348701
1722.656250	-92.027435
1744.189453	-87.396950
1765.722656	-89.326904
1787.255859	-92.617882
1808.789062	-92.450768
1830.322266	-92.920738
1851.855469	-91.902962
1873.388672	-92.051498
1894.921875	-91.342140
1916.455078	-90.126328
1937.988281	-88.012253
1959.521484	-86.483635
1981.054688	-86.139374
2002.587891	-85.604904
2024.121094	-85.174095
2045.654297	-81.665497
2067.187500	-76.281670
2088.720703	-71.889008
2110.253906	-70.645363
2131.787109	-71.176880
2153.320312	-72.991051
2174.853516	-76.785835
2196.386719	-81.444855
2217.919922	-86.749825
2239.453125	-89.361382
2260.986328	-90.944595
2282.519531	-91.953316
2304.052734	-92.668068
2325.585938	-94.034874
2347.119141	-92.608978
2368.652344	-94.441734
2390.185547	-95.009010
2411.718750	-96.327728
2433.251953	-99.324501
2454.785156	-99.754997
2476.318359	-101.148636
2497.851562	-99.848183
2519.384766	-103.103592
2540.917969	-104.418571
2562.451172	-105.213028
2583.984375	-106.318405
2605.517578	-104.397118
2627.050781	-103.787201
2648.583984	-102.457703
2670.117188	-102.479729
2691.650391	-102.225746
2713.183594	-102.644104
2734.716797	-102.336685
2756.250000	-102.588837
2777.783203	-105.379539
2799.316406	-103.234482
2820.849609	-106.970032
2842.382812	-106.271095
2863.916016	-106.972435
2885.449219	-102.116829
2906.982422	-100.493210
2928.515625	-107.125359
2950.048828	-107.276398
2971.582031	-107.967712
2993.115234	-104.721550
3014.648438	-105.786728
3036.181641	-104.356064
3057.714844	-102.655685
3079.248047	-102.691628
3100.781250	-99.841064
3122.314453	-99.591103
3143.847656	-98.625267
3165.380859	-97.200668
3186.914062	-96.584747
3208.447266	-97.090714
3229.980469	-99.043076
3251.513672	-101.130386
3273.046875	-100.499901
3294.580078	-95.026276
3316.113281	-91.060013
3337.646484	-89.023209
3359.179688	-88.577888
3380.712891	-89.187843
3402.246094	-89.102470
3423.779297	-89.034470
3445.312500	-89.944839
3466.845703	-92.974075
3488.378906	-96.223396
3509.912109	-97.709854
3531.445312	-98.739182
3552.978516	-98.778549
3574.511719	-96.863487
3596.044922	-93.672073
3617.578125	-91.307892
3639.111328	-89.389793
3660.644531	-87.906044
3682.177734	-87.687126
3703.710938	-88.561546
3725.244141	-89.624184
3746.777344	-90.265274
3768.310547	-91.886360
3789.843750	-93.991150
3811.376953	-94.945992
3832.910156	-95.035072
3854.443359	-94.552299
3875.976562	-93.804626
3897.509766	-92.528725
3919.042969	-91.598358
3940.576172	-90.452095
3962.109375	-88.688477
3983.642578	-86.473564
4005.175781	-84.845909
4026.708984	-83.683006
4048.242188	-82.846504
4069.775391	-82.062057
4091.308594	-82.021057
4112.841797	-81.657784
4134.375000	-81.612831
4155.908203	-82.318604
4177.441406	-84.159821
4198.974609	-86.601311
4220.507812	-87.727470
4242.041016	-87.413040
4263.574219	-87.702362
4285.107422	-88.642570
4306.640625	-90.109756
4328.173828	-91.809052
4349.707031	-92.955772
4371.240234	-94.043137
4392.773438	-94.449104
4414.306641	-95.489227
4435.839844	-97.339821
4457.373047	-98.895500
4478.906250	-99.883659
4500.439453	-99.559746
4521.972656	-98.690498
4543.505859	-97.195587
4565.039062	-96.843666
4586.572266	-97.655266
4608.105469	-97.351425
4629.638672	-96.095139
4651.171875	-95.250877
4672.705078	-94.975220
4694.238281	-94.976181
4715.771484	-95.188171
4737.304688	-95.511856
4758.837891	-96.587784
4780.371094	-98.482414
4801.904297	-101.315552
4823.437500	-104.221329
4844.970703	-99.940613
4866.503906	-94.847748
4888.037109	-91.010742
4909.570312	-87.842300
4931.103516	-85.567635
4952.636719	-84.764915
4974.169922	-84.791145
4995.703125	-84.729073
5017.236328	-85.051018
5038.769531	-85.828552
5060.302734	-86.796234
5081.835938	-87.954781
5103.369141	-88.978767
5124.902344	-89.248497
5146.435547	-88.227753
5167.968750	-87.270805
5189.501953	-86.440834
5211.035156	-85.667534
5232.568359	-83.982147
5254.101562	-82.479706
5275.634766	-81.306190
5297.167969	-80.238937
5318.701172	-79.934097
5340.234375	-79.847069
5361.767578	-79.980499
5383.300781	-79.907135
5404.833984	-79.707886
5426.367188	-79.437202
5447.900391	-79.144913
5469.433594	-80.074165
5490.966797	-81.799675
5512.500000	-83.436676
5534.033203	-83.520905
5555.566406	-82.701492
5577.099609	-81.939804
5598.632812	-80.142792
5620.166016	-78.099274
5641.699219	-76.573975
5663.232422	-75.563499
5684.765625	-74.991020
5706.298828	-75.360344
5727.832031	-75.849983
5749.365234	-76.321907
5770.898438	-75.967804
5792.431641	-75.304535
5813.964844	-75.136215
5835.498047	-75.464935
5857.031250	-76.237343
5878.564453	-76.827614
5900.097656	-76.300674
5921.630859	-74.349747
5943.164062	-72.091087
5964.697266	-70.569626
5986.230469	-69.891678
6007.763672	-69.964325
6029.296875	-70.353813
6050.830078	-70.399307
6072.363281	-70.432663
6093.896484	-69.957230
6115.429688	-69.012794
6136.962891	-68.514359
6158.496094	-68.376068
6180.029297	-68.574997
6201.562500	-69.102974
6223.095703	-69.932533
6244.628906	-70.832962
6266.162109	-70.445999
6287.695312	-70.069153
6309.228516	-69.514305
6330.761719	-68.935143
6352.294922	-68.193947
6373.828125	-68.340111
6395.361328	-68.713852
6416.894531	-69.320938
6438.427734	-69.975800
6459.960938	-71.108299
6481.494141	-72.557014
6503.027344	-73.751808
6524.560547	-74.807899
6546.093750	-74.760078
6567.626953	-74.005478
6589.160156	-73.424789
6610.693359	-73.407402
6632.226562	-73.889122
6653.759766	-74.726746
6675.292969	-75.264175
6696.826172	-74.249443
6718.359375	-73.636086
6739.892578	-73.688889
6761.425781	-73.462166
6782.958984	-73.761963
6804.492188	-73.588181
6826.025391	-73.697723
6847.558594	-73.665276
6869.091797	-73.195602
6890.625000	-73.581108
6912.158203	-73.906822
6933.691406	-74.296715
6955.224609	-75.164322
6976.757812	-76.669266
6998.291016	-77.439339
7019.824219	-77.945496
7041.357422	-77.932922
7062.890625	-77.820740
7084.423828	-77.344261
7105.957031	-76.860428
7127.490234	-76.628700
7149.023438	-76.668762
7170.556641	-76.434891
7192.089844	-75.329880
7213.623047	-74.882233
7235.156250	-74.770157
7256.689453	-74.576149
7278.222656	-73.925262
7299.755859	-73.873276
7321.289062	-74.291916
7342.822266	-74.382111
7364.355469	-75.060059
7385.888672	-75.908806
7407.421875	-76.272240
