Frequency (Hz)	Level (dB)
21.533203	-57.367775
43.066406	-46.715801
64.599609	-48.775845
86.132812	-64.026222
107.666016	-65.258850
129.199219	-75.042534
150.732422	-75.082489
172.265625	-80.328758
193.798828	-76.836777
215.332031	-79.228752
236.865234	-86.049835
258.398438	-85.367447
279.931641	-76.204254
301.464844	-71.053726
322.998047	-75.521408
344.531250	-69.743347
366.064453	-72.497910
387.597656	-79.508514
409.130859	-79.029060
430.664062	-79.223251
452.197266	-74.916077
473.730469	-80.975708
495.263672	-81.863182
516.796875	-82.348953
538.330078	-79.691643
559.863281	-77.772331
581.396484	-80.066322
602.929688	-84.034218
624.462891	-81.915787
645.996094	-74.631653
667.529297	-78.180702
689.062500	-89.520279
710.595703	-90.061127
732.128906	-84.700439
753.662109	-80.998093
775.195312	-87.211731
796.728516	-84.131561
818.261719	-87.380119
839.794922	-84.834930
861.328125	-84.720123
882.861328	-88.880630
904.394531	-86.704163
925.927734	-82.073730
947.460938	-75.298904
968.994141	-79.599113
990.527344	-87.669319
1012.060547	-87.611740
1033.593750	-86.906166
1055.126953	-84.910339
1076.660156	-88.203529
1098.193359	-90.489120
1119.726562	-93.124939
1141.259766	-88.846413
1162.792969	-89.550003
1184.326172	-95.656349
1205.859375	-95.059303
1227.392578	-87.889229
1248.925781	-81.289581
1270.458984	-86.366699
1291.992188	-91.690895
1313.525391	-92.906815
1335.058594	-93.549744
1356.591797	-91.333252
1378.125000	-97.864723
1399.658203	-96.662865
1421.191406	-99.377556
1442.724609	-97.504425
1464.257812	-94.865318
1485.791016	-88.199341
1507.324219	-85.179840
1528.857422	-85.350990
1550.390625	-84.842484
1571.923828	-86.815765
1593.457031	-90.069008
1614.990234	-93.004128
1636.523438	-92.074867
1658.056641	-91.432327
1679.589844	-95.296738
1701.123047	-92.135025
1722.656250	-94.099380
1744.189453	-87.346870
1765.722656	-89.586433
1787.255859	-94.044724
1808.789062	-93.036957
1830.322266	-95.615891
1851.855469	-93.950111
1873.388672	-96.327835
1894.921875	-94.689796
1916.455078	-94.961884
1937.988281	-92.534775
