Frequency (Hz)	Level (dB)
21.533203	-57.589817
43.066406	-47.528397
64.599609	-49.613415
86.132812	-64.523262
107.666016	-65.147560
129.199219	-72.585236
150.732422	-74.171730
172.265625	-78.684830
193.798828	-75.972321
215.332031	-76.385132
236.865234	-76.009041
258.398438	-72.005836
279.931641	-68.258728
301.464844	-68.152168
322.998047	-72.662498
344.531250	-69.541023
366.064453	-72.291824
387.597656	-77.602905
409.130859	-77.866631
430.664062	-78.877029
452.197266	-75.414474
473.730469	-80.637611
495.263672	-81.632027
516.796875	-81.283012
538.330078	-79.152328
559.863281	-80.227348
581.396484	-86.370682
602.929688	-87.471779
624.462891	-82.464249
645.996094	-74.938484
667.529297	-78.251701
689.062500	-83.986496
710.595703	-84.705902
732.128906	-83.242722
753.662109	-81.020988
775.195312	-86.691368
796.728516	-84.211807
818.261719	-86.559868
839.794922	-84.850624
861.328125	-84.316780
882.861328	-84.486519
904.394531	-81.658005
925.927734	-78.014633
947.460938	-73.722748
968.994141	-77.818459
990.527344	-84.212372
1012.060547	-87.222214
1033.593750	-95.446632
1055.126953	-94.300293
1076.660156	-90.835541
1098.193359	-87.055771
1119.726562	-84.686249
1141.259766	-82.061340
1162.792969	-81.909431
1184.326172	-83.246353
1205.859375	-83.565277
1227.392578	-83.053696
1248.925781	-81.187012
1270.458984	-85.028488
1291.992188	-86.627472
1313.525391	-87.423019
1335.058594	-88.611191
1356.591797	-89.516403
1378.125000	-93.870850
1399.658203	-94.794769
1421.191406	-96.440796
1442.724609	-94.033859
1464.257812	-89.837204
1485.791016	-84.683891
1507.324219	-80.813988
1528.857422	-78.727386
1550.390625	-78.509979
1571.923828	-78.701241
1593.457031	-79.497124
1614.990234	-80.189110
1636.523438	-81.088394
1658.056641	-82.157379
1679.589844	-82.599487
1701.123047	-82.482079
1722.656250	-82.835518
1744.189453	-82.250916
1765.722656	-82.985039
1787.255859	-83.689110
1808.789062	-83.623596
1830.322266	-82.940025
1851.855469	-81.452080
1873.388672	-79.834900
1894.921875	-78.469635
