Frequency (Hz)	Level (dB)
23.437500	-53.854591
46.875000	-46.031235
70.312500	-50.267391
93.750000	-64.122475
117.187500	-65.064545
140.625000	-73.250298
164.062500	-74.627251
187.500000	-75.523468
210.937500	-77.322647
234.375000	-84.341736
257.812500	-83.716293
281.250000	-76.089615
304.687500	-72.507843
328.125000	-74.540985
351.562500	-70.252907
375.000000	-76.173264
398.437500	-77.780800
421.875000	-79.150925
445.312500	-72.483864
468.750000	-75.525887
492.187500	-83.607597
515.625000	-85.197334
539.062500	-87.140755
562.500000	-86.809563
585.937500	-85.422829
609.375000	-82.649178
632.812500	-75.259758
656.250000	-72.479637
679.687500	-80.569275
703.125000	-86.985802
726.562500	-82.988365
750.000000	-76.661987
773.437500	-81.706543
796.875000	-86.036613
820.312500	-88.852562
843.750000	-87.223541
867.187500	-88.440338
890.625000	-88.609291
914.062500	-86.405853
937.500000	-81.048958
960.937500	-80.304153
984.375000	-90.429855
1007.812500	-92.806755
1031.250000	-92.905579
1054.687500	-89.455437
1078.125000	-94.107468
1101.562500	-93.744064
1125.000000	-94.252388
1148.437500	-89.314201
1171.875000	-92.462173
1195.312500	-98.222992
1218.750000	-95.804092
1242.187500	-87.013329
1265.625000	-87.700615
1289.062500	-92.612465
1312.500000	-92.928665
1335.937500	-94.968140
1359.375000	-92.749954
1382.812500	-93.415672
1406.250000	-90.672173
1429.687500	-89.252441
1453.125000	-85.997055
1476.562500	-84.991783
1500.000000	-86.720154
1523.437500	-90.840683
1546.875000	-89.378860
1570.312500	-89.929138
1593.750000	-91.141815
1617.187500	-91.422234
1640.625000	-91.846870
1664.062500	-92.704269
1687.500000	-93.099907
1710.937500	-92.093231
1734.375000	-89.547974
1757.812500	-87.283363
1781.250000	-87.733215
1804.687500	-85.857506
1828.125000	-83.882645
1851.562500	-82.730598
1875.000000	-82.251282
1898.437500	-81.941429
1921.875000	-80.213356
1945.312500	-76.974113
1968.750000	-73.525757
1992.187500	-71.432846
2015.625000	-71.828232
2039.062500	-72.781082
2062.500000	-72.614349
2085.937500	-72.573433
2109.375000	-73.532387
2132.812500	-76.667473
2156.250000	-81.298264
2179.687500	-85.300011
2203.125000	-86.526726
2226.562500	-86.437737
2250.000000	-87.927910
2273.437500	-89.698578
2296.875000	-90.641640
2320.312500	-89.916023
2343.750000	-88.124458
2367.187500	-87.859512
2390.625000	-87.559464
2414.062500	-87.818436
2437.500000	-90.290558
2460.937500	-92.926056
2484.375000	-92.259377
2507.812500	-89.367699
2531.250000	-88.343208
2554.687500	-88.771080
2578.125000	-90.474930
2601.562500	-92.394905
2625.000000	-92.822891
2648.437500	-91.101875
2671.875000	-90.320908
2695.312500	-90.562561
2718.750000	-91.973938
2742.187500	-94.241753
2765.625000	-96.770515
2789.062500	-99.805855
2812.500000	-98.753273
2835.937500	-95.023018
2859.375000	-93.255951
2882.812500	-92.245407
2906.250000	-90.576668
2929.687500	-90.611191
2953.125000	-91.020721
2976.562500	-91.459145
3000.000000	-92.987335
3023.437500	-94.781219
3046.875000	-95.527802
3070.312500	-96.570511
3093.750000	-97.638245
3117.187500	-100.230217
3140.625000	-99.801491
3164.062500	-93.729523
3187.500000	-91.054451
3210.937500	-90.272385
3234.375000	-89.811317
3257.812500	-89.600746
3281.250000	-86.053391
3304.687500	-81.819695
3328.125000	-79.542824
3351.562500	-78.795898
3375.000000	-78.735306
3398.437500	-78.922409
3421.875000	-80.406082
3445.312500	-81.877785
3468.750000	-83.632767
3492.187500	-85.078857
3515.625000	-85.789001
3539.062500	-87.330696
3562.500000	-88.920364
3585.937500	-90.083984
3609.375000	-91.769722
3632.812500	-95.185265
3656.250000	-99.802742
3679.687500	-102.435539
3703.125000	-100.515396
3726.562500	-98.913826
3750.000000	-97.867767
3773.437500	-99.452652
3796.875000	-100.298187
3820.312500	-99.104172
3843.750000	-95.678986
3867.187500	-92.049049
3890.625000	-89.302284
3914.062500	-87.359444
3937.500000	-85.970589
3960.937500	-84.615265
3984.375000	-83.193352
4007.812500	-82.459343
4031.250000	-82.454407
4054.687500	-82.915970
4078.125000	-84.135124
4101.562500	-85.644791
4125.000000	-86.650940
4148.437500	-87.437859
4171.875000	-88.127045
4195.312500	-89.820381
4218.750000	-92.620911
4242.187500	-95.967613
4265.625000	-99.207657
4289.062500	-96.950600
4312.500000	-93.447220
4335.937500	-91.418228
4359.375000	-90.939743
4382.812500	-91.595047
4406.250000	-92.999496
4429.687500	-94.510521
4453.125000	-94.289650
4476.562500	-93.830452
4500.000000	-93.234322
4523.437500	-92.638084
4546.875000	-91.365044
4570.312500	-90.703667
4593.750000	-90.854378
4617.187500	-91.118271
4640.625000	-91.475166
4664.062500	-91.668983
4687.500000	-90.285469
4710.937500	-88.134857
4734.375000	-86.486328
4757.812500	-85.234123
4781.250000	-84.106903
4804.687500	-82.977982
4828.125000	-82.417801
4851.562500	-82.319778
4875.000000	-82.263039
4898.437500	-82.356209
4921.875000	-82.533295
4945.312500	-83.169891
4968.750000	-84.951378
4992.187500	-86.994698
5015.625000	-89.649567
5039.062500	-94.119476
5062.500000	-96.852890
5085.937500	-90.797539
5109.375000	-85.935127
5132.812500	-82.166229
5156.250000	-79.479637
5179.687500	-77.552757
5203.125000	-76.246262
5226.562500	-74.767082
5250.000000	-73.399773
5273.437500	-72.734680
5296.875000	-72.427086
5320.312500	-72.332474
5343.750000	-72.284637
5367.187500	-72.702003
5390.625000	-73.165314
5414.062500	-74.017555
5437.500000	-75.101570
5460.937500	-76.162689
5484.375000	-77.534203
5507.812500	-78.581718
5531.250000	-78.864151
5554.687500	-78.964722
5578.125000	-79.341682
5601.562500	-78.864044
5625.000000	-77.999367
5648.437500	-78.044441
5671.875000	-78.461578
5695.312500	-79.124336
5718.750000	-79.787781
5742.187500	-80.856583
5765.625000	-82.435303
5789.062500	-83.129387
5812.500000	-83.586945
5835.937500	-82.951721
5859.375000	-82.336136
5882.812500	-81.491982
5906.250000	-81.273918
5929.687500	-81.044380
5953.125000	-81.573967
5976.562500	-81.932144
6000.000000	-81.835060
6023.437500	-81.778557
6046.875000	-81.105301
6070.312500	-81.032631
6093.750000	-81.043900
6117.187500	-80.930901
6140.625000	-81.112679
6164.062500	-80.906441
6187.500000	-80.597107
6210.937500	-80.674294
6234.375000	-81.566330
6257.812500	-82.481705
6281.250000	-83.899925
6304.687500	-85.792274
6328.125000	-87.901588
6351.562500	-89.560173
6375.000000	-90.469772
6398.437500	-90.699699
6421.875000	-90.753014
6445.312500	-91.013382
6468.750000	-91.043915
6492.187500	-90.062706
6515.625000	-88.880028
6539.062500	-87.807510
6562.500000	-87.016884
6585.937500	-86.736389
6609.375000	-87.181602
6632.812500	-88.138901
6656.250000	-89.834366
6679.687500	-91.924408
6703.125000	-93.937531
6726.562500	-95.138039
6750.000000	-93.109138
6773.437500	-90.852730
6796.875000	-89.545647
6820.312500	-88.605370
6843.750000	-87.903709
6867.187500	-86.778076
6890.625000	-85.603615
