Frequency (Hz)	Level (dB)
21.533203	-56.893448
43.066406	-46.298229
64.599609	-48.365593
86.132812	-62.616169
107.666016	-63.337376
129.199219	-73.334892
150.732422	-74.938950
172.265625	-77.203865
193.798828	-75.595444
215.332031	-78.363251
236.865234	-82.040237
258.398438	-78.745262
279.931641	-73.319145
301.464844	-70.352173
322.998047	-74.497345
344.531250	-69.642899
366.064453	-72.490829
387.597656	-78.946899
409.130859	-78.695412
430.664062	-78.276512
452.197266	-73.840012
473.730469	-80.253746
495.263672	-82.015747
516.796875	-80.370476
538.330078	-78.317711
559.863281	-80.182632
581.396484	-85.987617
602.929688	-85.945854
624.462891	-81.662788
645.996094	-74.096230
667.529297	-77.734894
689.062500	-87.782677
710.595703	-89.065598
732.128906	-83.133484
753.662109	-79.575897
775.195312	-86.326630
796.728516	-83.928391
818.261719	-87.430664
839.794922	-84.363976
861.328125	-84.632271
882.861328	-93.080795
904.394531	-92.267960
925.927734	-80.329239
947.460938	-73.347832
968.994141	-77.277138
990.527344	-84.969582
1012.060547	-87.329071
1033.593750	-90.969124
1055.126953	-88.906952
1076.660156	-92.194664
1098.193359	-90.474091
1119.726562	-91.631859
1141.259766	-89.004433
1162.792969	-89.838417
1184.326172	-91.222061
1205.859375	-88.827744
1227.392578	-84.735573
1248.925781	-80.145721
1270.458984	-84.381546
1291.992188	-87.973534
1313.525391	-89.498184
1335.058594	-88.679863
1356.591797	-87.411789
1378.125000	-93.304405
1399.658203	-91.231888
1421.191406	-87.986946
1442.724609	-87.268234
1464.257812	-88.097595
1485.791016	-89.009384
1507.324219	-90.468262
1528.857422	-90.513893
1550.390625	-86.868378
1571.923828	-87.498192
1593.457031	-86.347023
1614.990234	-84.217369
1636.523438	-82.833199
1658.056641	-82.459221
1679.589844	-81.229126
1701.123047	-79.432594
1722.656250	-78.121437
1744.189453	-77.297661
1765.722656	-77.132141
1787.255859	-77.269005
1808.789062	-76.656013
1830.322266	-75.311317
1851.855469	-74.207588
1873.388672	-73.053627
1894.921875	-71.957695
1916.455078	-70.901627
1937.988281	-69.503220
1959.521484	-68.407364
1981.054688	-67.362640
2002.587891	-66.083199
2024.121094	-63.861221
2045.654297	-60.837223
2067.187500	-58.816383
2088.720703	-59.174374
2110.253906	-62.213745
2131.787109	-66.306427
2153.320312	-69.333504
2174.853516	-71.589798
2196.386719	-72.915306
2217.919922	-73.544334
2239.453125	-74.263298
2260.986328	-75.108513
2282.519531	-75.638252
2304.052734	-76.328049
2325.585938	-77.300056
2347.119141	-78.144470
2368.652344	-79.500275
2390.185547	-79.981758
2411.718750	-80.272133
2433.251953	-80.447029
2454.785156	-80.747551
2476.318359	-82.215088
2497.851562	-82.890076
2519.384766	-81.486656
2540.917969	-81.366402
2562.451172	-82.011765
2583.984375	-82.348770
2605.517578	-82.628128
2627.050781	-82.817551
2648.583984	-82.280609
2670.117188	-82.391060
2691.650391	-83.020546
2713.183594	-83.043510
2734.716797	-83.167953
2756.250000	-83.439217
2777.783203	-83.262749
2799.316406	-82.917915
2820.849609	-83.112045
2842.382812	-83.382004
2863.916016	-83.346664
2885.449219	-83.288727
2906.982422	-83.019119
2928.515625	-83.150238
2950.048828	-83.781319
2971.582031	-84.267258
2993.115234	-84.487923
3014.648438	-84.622070
3036.181641	-84.208946
3057.714844	-82.994675
3079.248047	-82.896980
3100.781250	-82.464523
3122.314453	-82.494545
3143.847656	-81.781471
3165.380859	-79.860527
3186.914062	-78.503090
3208.447266	-77.329987
3229.980469	-76.166222
3251.513672	-75.919876
3273.046875	-76.102036
3294.580078	-75.692772
3316.113281	-75.490776
3337.646484	-75.885559
3359.179688	-76.819725
3380.712891	-77.835754
3402.246094	-79.677063
3423.779297	-82.284592
3445.312500	-83.020096
3466.845703	-82.766907
3488.378906	-82.163025
3509.912109	-81.629372
3531.445312	-81.386360
3552.978516	-82.001167
3574.511719	-83.401283
3596.044922	-85.216042
3617.578125	-87.342606
3639.111328	-89.168121
3660.644531	-89.769478
3682.177734	-89.241524
3703.710938	-88.794350
3725.244141	-87.936150
3746.777344	-86.552200
3768.310547	-86.292793
3789.843750	-86.059280
3811.376953	-85.338089
3832.910156	-84.643120
3854.443359	-84.157318
3875.976562	-84.137711
