Frequency (Hz)	Level (dB)
21.533203	-56.515537
43.066406	-45.821819
64.599609	-47.861877
86.132812	-63.376751
107.666016	-64.784622
129.199219	-74.315018
150.732422	-74.643280
172.265625	-76.309761
193.798828	-71.605804
215.332031	-70.797005
236.865234	-73.915382
258.398438	-78.519058
279.931641	-74.621918
301.464844	-70.250870
322.998047	-74.218903
344.531250	-68.149124
366.064453	-70.729362
387.597656	-78.545670
409.130859	-77.918640
430.664062	-77.640541
452.197266	-73.535965
473.730469	-78.483444
495.263672	-77.094627
516.796875	-78.030464
538.330078	-81.091202
559.863281	-82.879189
581.396484	-85.729248
602.929688	-84.528572
624.462891	-81.388161
645.996094	-72.973732
667.529297	-76.232285
689.062500	-90.299866
710.595703	-89.461502
732.128906	-80.802094
753.662109	-76.716522
775.195312	-83.784286
796.728516	-84.059402
818.261719	-87.350258
839.794922	-92.219147
861.328125	-87.954384
882.861328	-84.578056
904.394531	-85.335823
925.927734	-84.709160
947.460938	-78.088730
968.994141	-81.287819
990.527344	-85.126122
1012.060547	-85.600174
1033.593750	-88.758858
1055.126953	-87.910667
1076.660156	-90.513260
1098.193359	-90.749077
1119.726562	-91.632919
1141.259766	-88.275543
1162.792969	-88.165665
1184.326172	-90.522667
1205.859375	-89.475685
1227.392578	-87.077080
1248.925781	-81.745171
1270.458984	-84.841438
1291.992188	-86.632706
1313.525391	-85.734581
1335.058594	-85.828285
1356.591797	-87.039192
1378.125000	-90.318558
1399.658203	-87.119820
1421.191406	-84.774910
1442.724609	-84.411896
1464.257812	-87.280937
1485.791016	-88.617653
1507.324219	-88.912399
1528.857422	-91.454025
1550.390625	-89.591942
1571.923828	-93.257774
1593.457031	-95.723679
1614.990234	-95.446144
1636.523438	-90.444153
1658.056641	-88.473167
1679.589844	-90.981628
1701.123047	-88.000336
1722.656250	-86.435974
1744.189453	-84.739548
1765.722656	-85.057999
1787.255859	-85.685036
1808.789062	-85.059151
1830.322266	-84.718597
1851.855469	-84.423622
1873.388672	-85.153702
1894.921875	-86.246651
1916.455078	-88.361313
1937.988281	-87.224236
1959.521484	-83.215569
1981.054688	-81.133614
2002.587891	-81.422287
2024.121094	-82.820908
2045.654297	-80.451202
2067.187500	-77.131554
2088.720703	-73.054810
2110.253906	-69.556664
2131.787109	-67.830925
2153.320312	-68.734085
2174.853516	-71.504387
2196.386719	-74.284843
2217.919922	-76.764908
2239.453125	-78.490143
2260.986328	-80.342033
2282.519531	-81.779549
2304.052734	-83.033508
2325.585938	-84.078659
2347.119141	-84.768242
2368.652344	-86.550110
2390.185547	-87.181686
2411.718750	-87.566933
2433.251953	-89.126801
2454.785156	-90.644501
2476.318359	-92.639282
2497.851562	-92.433990
2519.384766	-92.471367
2540.917969	-92.687515
2562.451172	-92.670555
2583.984375	-92.203461
2605.517578	-91.173447
2627.050781	-90.115517
2648.583984	-88.366585
2670.117188	-88.402191
2691.650391	-89.849854
2713.183594	-91.304802
2734.716797	-93.264297
2756.250000	-94.972435
2777.783203	-96.366013
2799.316406	-95.419746
2820.849609	-98.001305
2842.382812	-99.504257
2863.916016	-100.583214
2885.449219	-101.267860
2906.982422	-98.433334
2928.515625	-102.785225
2950.048828	-99.424828
2971.582031	-101.741043
2993.115234	-99.789383
3014.648438	-98.531754
3036.181641	-98.005013
3057.714844	-96.505692
3079.248047	-96.907379
3100.781250	-95.595818
3122.314453	-94.441475
3143.847656	-92.347282
3165.380859	-90.577232
3186.914062	-91.097984
3208.447266	-91.692032
3229.980469	-91.494659
3251.513672	-91.108925
3273.046875	-92.551682
3294.580078	-91.590744
3316.113281	-90.143791
3337.646484	-89.999779
3359.179688	-90.725517
3380.712891	-92.010551
3402.246094	-92.820671
3423.779297	-93.519722
3445.312500	-92.921448
3466.845703	-92.928070
3488.378906	-93.130730
3509.912109	-92.861252
3531.445312	-93.649628
3552.978516	-93.210884
3574.511719	-95.861076
3596.044922	-97.619057
3617.578125	-96.763481
3639.111328	-95.261192
3660.644531	-94.317947
3682.177734	-94.823357
3703.710938	-95.633934
3725.244141	-97.768410
3746.777344	-97.815552
3768.310547	-99.945129
3789.843750	-103.042000
3811.376953	-101.836723
3832.910156	-99.040237
3854.443359	-95.511566
3875.976562	-97.443008
3897.509766	-97.642830
3919.042969	-97.607079
3940.576172	-97.408813
3962.109375	-97.426430
3983.642578	-97.548058
4005.175781	-96.426712
4026.708984	-95.032234
4048.242188	-92.422005
4069.775391	-89.941757
4091.308594	-88.400093
4112.841797	-87.482483
4134.375000	-87.182281
4155.908203	-87.373734
4177.441406	-88.480789
4198.974609	-89.733727
4220.507812	-90.849060
4242.041016	-91.853493
4263.574219	-93.116234
4285.107422	-93.877243
4306.640625	-93.556625
4328.173828	-92.571671
4349.707031	-91.625809
4371.240234	-90.902382
4392.773438	-89.997444
4414.306641	-90.034302
4435.839844	-90.395103
4457.373047	-90.017662
4478.906250	-89.703400
4500.439453	-88.983795
4521.972656	-88.617500
4543.505859	-87.833054
4565.039062	-87.391930
4586.572266	-88.134399
4608.105469	-88.890717
4629.638672	-90.003174
4651.171875	-90.769493
4672.705078	-90.856995
4694.238281	-90.163124
4715.771484	-88.912842
4737.304688	-87.964493
4758.837891	-87.435257
4780.371094	-87.381615
4801.904297	-87.798294
4823.437500	-88.410492
4844.970703	-89.587936
4866.503906	-90.846977
4888.037109	-93.236771
4909.570312	-95.883217
4931.103516	-101.309517
4952.636719	-102.811768
4974.169922	-97.730606
4995.703125	-93.102524
5017.236328	-89.862312
5038.769531	-87.629837
