Frequency (Hz)	Level (dB)
43.066406	-44.210499
86.132812	-48.126911
129.199219	-66.062843
172.265625	-73.520576
215.332031	-75.078239
258.398438	-73.752182
301.464844	-69.873161
344.531250	-67.897606
387.597656	-71.759308
430.664062	-72.828346
473.730469	-73.582245
516.796875	-81.097244
559.863281	-82.144608
602.929688	-77.295006
645.996094	-71.198166
689.062500	-75.676918
732.128906	-78.954514
775.195312	-79.477577
818.261719	-83.746330
861.328125	-86.046082
904.394531	-79.631348
947.460938	-73.366272
990.527344	-78.258583
1033.593750	-87.919739
1076.660156	-89.984047
1119.726562	-88.557961
1162.792969	-86.993401
1205.859375	-85.567383
1248.925781	-81.211029
1291.992188	-84.811417
1335.058594	-87.398621
1378.125000	-89.707237
1421.191406	-95.367653
1464.257812	-95.599411
1507.324219	-92.721542
1550.390625	-90.054314
1593.457031	-86.968719
1636.523438	-85.502899
1679.589844	-85.652603
1722.656250	-84.061592
1765.722656	-82.287392
1808.789062	-80.775360
1851.855469	-78.548279
1894.921875	-76.275352
1937.988281	-72.758881
1981.054688	-67.497658
2024.121094	-61.619965
2067.187500	-58.602951
2110.253906	-58.749157
2153.320312	-61.082787
2196.386719	-64.879333
2239.453125	-68.064278
2282.519531	-70.385742
2325.585938	-71.862122
2368.652344	-73.111122
2411.718750	-73.605225
2454.785156	-74.864838
2497.851562	-76.695839
2540.917969	-77.996468
2583.984375	-78.803322
2627.050781	-79.705078
2670.117188	-80.606979
2713.183594	-82.508835
2756.250000	-83.818832
2799.316406	-82.532211
2842.382812	-81.579872
2885.449219	-81.902092
2928.515625	-84.034515
2971.582031	-85.857239
3014.648438	-84.117905
3057.714844	-81.234291
3100.781250	-80.127441
3143.847656	-82.261017
3186.914062	-88.462242
3229.980469	-83.964447
3273.046875	-74.244003
3316.113281	-68.728218
3359.179688	-67.748734
3402.246094	-69.680176
3445.312500	-71.058815
3488.378906	-71.990005
3531.445312	-73.172806
3574.511719	-74.827324
3617.578125	-76.790970
3660.644531	-79.352783
3703.710938	-80.809563
3746.777344	-81.384560
3789.843750	-81.993858
3832.910156	-81.797585
3875.976562	-80.223396
3919.042969	-78.664581
3962.109375	-77.636559
4005.175781	-77.167633
4048.242188	-79.228180
4091.308594	-84.751266
4134.375000	-81.201591
4177.441406	-77.507629
4220.507812	-76.205513
4263.574219	-76.258141
4306.640625	-77.940956
4349.707031	-79.485710
4392.773438	-81.789238
4435.839844	-85.050621
4478.906250	-84.707054
4521.972656	-83.572014
4565.039062	-83.295021
4608.105469	-83.058846
4651.171875	-83.229439
4694.238281	-84.242798
4737.304688	-85.078224
4780.371094	-85.313843
4823.437500	-85.271614
4866.503906	-86.480721
4909.570312	-89.140327
4952.636719	-91.379333
4995.703125	-93.054222
5038.769531	-93.848145
5081.835938	-93.143875
5124.902344	-89.494637
5167.968750	-84.983200
5211.035156	-82.756111
5254.101562	-82.722229
5297.167969	-84.582169
5340.234375	-86.328255
5383.300781	-88.201561
5426.367188	-89.612350
5469.433594	-87.653038
5512.500000	-86.604179
5555.566406	-85.673340
5598.632812	-81.687134
5641.699219	-75.739899
5684.765625	-71.354759
5727.832031	-68.689888
5770.898438	-67.132523
5813.964844	-66.671242
5857.031250	-66.590004
5900.097656	-66.905975
5943.164062	-68.321808
5986.230469	-70.615189
6029.296875	-71.227654
6072.363281	-69.217651
6115.429688	-66.999825
6158.496094	-66.345207
6201.562500	-67.146339
6244.628906	-69.062477
6287.695312	-70.534264
6330.761719	-71.485336
6373.828125	-71.019852
6416.894531	-70.400238
6459.960938	-70.330864
6503.027344	-71.062202
6546.093750	-72.689789
6589.160156	-74.360756
6632.226562	-75.483177
6675.292969	-75.587418
6718.359375	-74.877701
6761.425781	-74.823448
