Frequency (Hz)	Level (dB)
21.533203	-57.212753
43.066406	-46.553204
64.599609	-48.604347
86.132812	-63.122269
107.666016	-65.090729
129.199219	-71.318703
150.732422	-67.020065
172.265625	-53.925194
193.798828	-49.655430
215.332031	-54.663944
236.865234	-70.424576
258.398438	-78.861229
279.931641	-75.322784
301.464844	-70.077148
322.998047	-71.573738
344.531250	-69.026230
366.064453	-71.782997
387.597656	-78.179352
409.130859	-78.718948
430.664062	-77.737122
452.197266	-73.370598
473.730469	-79.356880
495.263672	-82.624420
516.796875	-85.489334
538.330078	-83.634850
559.863281	-82.738213
581.396484	-85.368713
602.929688	-82.700211
624.462891	-81.843582
645.996094	-77.121994
667.529297	-80.655518
689.062500	-90.929779
710.595703	-91.381561
732.128906	-87.073868
753.662109	-83.649803
775.195312	-88.223793
796.728516	-83.625854
818.261719	-86.971939
839.794922	-88.161476
861.328125	-88.291962
882.861328	-91.675148
904.394531	-89.889061
925.927734	-84.908676
947.460938	-77.484062
968.994141	-81.638329
990.527344	-87.326324
1012.060547	-87.382050
1033.593750	-88.387123
1055.126953	-85.924416
1076.660156	-90.535378
1098.193359	-89.830864
1119.726562	-90.310547
1141.259766	-85.288094
1162.792969	-84.769615
1184.326172	-86.189804
1205.859375	-86.986069
1227.392578	-84.280113
1248.925781	-78.703064
1270.458984	-83.422195
1291.992188	-89.104774
1313.525391	-89.393478
1335.058594	-89.561966
1356.591797	-88.188248
1378.125000	-89.440758
1399.658203	-88.444023
1421.191406	-88.691528
1442.724609	-86.228432
1464.257812	-87.627983
1485.791016	-88.932976
1507.324219	-84.436241
1528.857422	-83.146111
1550.390625	-82.197266
1571.923828	-82.103516
1593.457031	-84.940414
1614.990234	-90.598877
1636.523438	-92.804588
1658.056641	-91.813034
1679.589844	-95.971924
1701.123047	-92.693047
1722.656250	-93.152992
1744.189453	-88.021210
1765.722656	-89.406609
1787.255859	-91.639961
1808.789062	-91.177429
1830.322266	-91.471458
1851.855469	-88.825851
1873.388672	-89.333321
1894.921875	-89.073708
1916.455078	-90.064606
1937.988281	-89.452339
1959.521484	-85.679245
1981.054688	-82.707405
2002.587891	-82.000839
2024.121094	-81.942413
2045.654297	-79.024857
2067.187500	-76.079857
2088.720703	-74.232788
2110.253906	-74.328354
2131.787109	-74.976257
2153.320312	-75.288322
2174.853516	-75.576309
2196.386719	-76.014458
2217.919922	-77.070023
2239.453125	-79.396263
2260.986328	-82.927277
2282.519531	-86.685593
2304.052734	-90.504906
2325.585938	-94.213409
2347.119141	-91.197906
2368.652344	-93.359123
2390.185547	-95.137718
2411.718750	-95.218559
2433.251953	-96.779549
2454.785156	-95.885735
2476.318359	-97.051460
2497.851562	-94.435341
2519.384766	-94.676834
2540.917969	-94.231201
2562.451172	-93.333748
2583.984375	-92.785355
2605.517578	-92.716263
2627.050781	-92.746246
2648.583984	-92.217834
2670.117188	-94.892448
2691.650391	-95.849289
2713.183594	-95.259254
2734.716797	-95.265862
2756.250000	-95.051445
2777.783203	-98.083572
2799.316406	-97.645004
2820.849609	-99.268623
2842.382812	-98.349136
2863.916016	-98.819763
2885.449219	-98.762016
2906.982422	-97.462730
2928.515625	-97.990791
2950.048828	-95.060333
2971.582031	-97.287682
2993.115234	-98.054947
3014.648438	-98.108421
3036.181641	-96.531006
3057.714844	-92.904915
3079.248047	-90.117874
3100.781250	-87.319016
3122.314453	-86.476532
3143.847656	-86.588570
3165.380859	-87.064445
3186.914062	-87.749840
3208.447266	-88.159111
3229.980469	-85.769058
3251.513672	-83.640961
3273.046875	-83.126358
3294.580078	-83.432007
3316.113281	-84.548996
3337.646484	-85.642426
3359.179688	-87.343224
3380.712891	-87.941643
3402.246094	-87.849670
3423.779297	-87.758881
3445.312500	-87.281372
3466.845703	-87.406998
3488.378906	-87.715340
3509.912109	-88.036926
3531.445312	-89.239174
3552.978516	-90.803459
3574.511719	-92.548828
3596.044922	-93.472992
3617.578125	-94.891800
3639.111328	-96.813507
3660.644531	-97.553291
3682.177734	-95.301895
3703.710938	-92.116928
3725.244141	-88.663399
3746.777344	-84.906845
3768.310547	-82.776474
3789.843750	-80.830070
3811.376953	-78.738174
3832.910156	-76.987114
3854.443359	-76.045174
3875.976562	-75.803429
3897.509766	-76.223846
3919.042969	-77.228058
3940.576172	-78.219330
3962.109375	-78.797264
3983.642578	-79.178795
4005.175781	-79.876793
4026.708984	-80.852974
4048.242188	-81.774536
4069.775391	-83.037567
4091.308594	-84.968895
4112.841797	-87.030647
4134.375000	-88.645340
4155.908203	-90.103371
4177.441406	-93.007843
4198.974609	-96.192261
4220.507812	-99.808846
4242.041016	-100.490250
4263.574219	-99.205338
4285.107422	-96.595360
4306.640625	-93.541237
4328.173828	-90.941994
4349.707031	-88.274101
4371.240234	-86.561546
4392.773438	-84.733566
4414.306641	-84.168251
4435.839844	-83.321327
4457.373047	-82.599640
4478.906250	-81.689842
4500.439453	-80.799599
4521.972656	-80.508255
4543.505859	-79.807518
4565.039062	-79.222321
4586.572266	-79.719070
4608.105469	-80.506088
4629.638672	-81.406761
4651.171875	-82.831703
4672.705078	-84.285370
4694.238281	-84.503937
4715.771484	-84.187340
4737.304688	-83.366928
4758.837891	-83.154243
4780.371094	-83.214653
4801.904297	-83.555275
4823.437500	-84.409073
4844.970703	-85.728729
4866.503906	-87.688652
4888.037109	-90.287033
4909.570312	-93.183731
4931.103516	-93.628136
4952.636719	-90.374603
4974.169922	-87.669975
4995.703125	-85.282692
5017.236328	-83.020813
5038.769531	-81.657898
5060.302734	-80.051636
5081.835938	-78.312820
5103.369141	-76.878021
5124.902344	-75.455498
5146.435547	-73.551559
5167.968750	-72.472954
5189.501953	-71.733971
5211.035156	-71.704063
5232.568359	-71.607475
5254.101562	-71.859917
5275.634766	-73.068237
5297.167969	-74.438080
5318.701172	-76.035309
5340.234375	-77.224258
5361.767578	-78.331329
5383.300781	-79.375900
5404.833984	-80.182472
5426.367188	-81.410316
5447.900391	-82.680008
5469.433594	-84.325912
5490.966797	-84.555611
5512.500000	-82.841797
5534.033203	-79.764450
5555.566406	-77.375809
5577.099609	-75.829697
5598.632812	-74.753937
5620.166016	-73.346169
5641.699219	-73.092438
5663.232422	-73.750671
5684.765625	-74.129578
5706.298828	-74.331062
5727.832031	-74.939560
5749.365234	-74.887665
5770.898438	-74.831429
5792.431641	-74.973167
5813.964844	-76.154068
5835.498047	-77.610771
5857.031250	-79.918365
5878.564453	-82.946060
5900.097656	-87.637070
5921.630859	-89.372131
5943.164062	-85.736526
5964.697266	-83.617188
5986.230469	-82.536621
6007.763672	-81.916260
6029.296875	-81.059883
6050.830078	-80.125298
6072.363281	-79.815361
6093.896484	-79.286179
6115.429688	-79.292480
6136.962891	-79.960991
6158.496094	-80.882072
6180.029297	-81.838089
6201.562500	-82.652084
6223.095703	-83.829353
6244.628906	-84.464790
6266.162109	-83.624481
6287.695312	-83.188805
6309.228516	-82.510750
6330.761719	-82.350952
6352.294922	-82.076309
6373.828125	-82.535027
6395.361328	-83.069267
6416.894531	-83.038223
6438.427734	-82.611549
6459.960938	-82.172615
6481.494141	-82.147202
6503.027344	-82.007721
6524.560547	-82.287193
6546.093750	-83.041817
6567.626953	-83.480247
6589.160156	-84.084648
6610.693359	-84.597427
6632.226562	-85.238274
6653.759766	-86.096397
6675.292969	-86.566582
6696.826172	-86.099213
6718.359375	-85.338737
6739.892578	-85.131187
6761.425781	-83.916092
6782.958984	-83.376053
6804.492188	-83.094902
6826.025391	-83.030983
6847.558594	-82.953674
6869.091797	-82.970947
6890.625000	-83.252922
6912.158203	-83.499207
6933.691406	-83.772308
6955.224609	-84.098518
6976.757812	-84.892204
6998.291016	-85.442108
7019.824219	-86.081100
7041.357422	-86.515602
7062.890625	-86.975349
7084.423828	-86.731239
7105.957031	-86.028984
7127.490234	-85.671852
7149.023438	-85.467117
