Frequency (Hz)	Level (dB)
43.066406	-44.471130
86.132812	-48.366028
129.199219	-64.586624
172.265625	-73.304214
215.332031	-75.138443
258.398438	-74.198090
301.464844	-70.039841
344.531250	-67.085365
387.597656	-69.555107
430.664062	-69.216934
473.730469	-68.700195
516.796875	-74.836090
559.863281	-79.232704
602.929688	-75.921150
645.996094	-74.093040
689.062500	-79.218948
732.128906	-80.579582
775.195312	-79.735069
818.261719	-80.316513
861.328125	-79.397316
904.394531	-77.055901
947.460938	-74.547791
990.527344	-79.785431
1033.593750	-83.713768
1076.660156	-84.878540
1119.726562	-86.025124
1162.792969	-85.584618
1205.859375	-84.880318
1248.925781	-80.038918
1291.992188	-85.228706
1335.058594	-90.766380
1378.125000	-92.234619
1421.191406	-90.315727
1464.257812	-87.332436
1507.324219	-83.675735
1550.390625	-82.514252
1593.457031	-85.815598
1636.523438	-88.508102
1679.589844	-89.932480
1722.656250	-87.037918
1765.722656	-84.631271
1808.789062	-82.042152
1851.855469	-78.745079
1894.921875	-74.250053
1937.988281	-71.086967
1981.054688	-71.952904
2024.121094	-76.993141
2067.187500	-82.914619
2110.253906	-87.015663
2153.320312	-87.413490
2196.386719	-85.799698
2239.453125	-85.514862
2282.519531	-87.128296
2325.585938	-89.360184
2368.652344	-91.943718
2411.718750	-95.466362
2454.785156	-94.756912
2497.851562	-95.231003
2540.917969	-94.627167
2583.984375	-92.592278
2627.050781	-90.656982
2670.117188	-92.623474
2713.183594	-96.866089
2756.250000	-96.984489
2799.316406	-94.704811
2842.382812	-94.462296
2885.449219	-94.786629
2928.515625	-92.869377
2971.582031	-91.865517
3014.648438	-93.477005
3057.714844	-94.396881
3100.781250	-87.969093
3143.847656	-84.253410
3186.914062	-82.848167
3229.980469	-82.609230
3273.046875	-82.429497
3316.113281	-80.768700
3359.179688	-79.098862
3402.246094	-79.496323
3445.312500	-83.172165
3488.378906	-85.685280
3531.445312	-84.984177
3574.511719	-84.622368
3617.578125	-83.737923
3660.644531	-83.542809
3703.710938	-83.351822
3746.777344	-81.195702
3789.843750	-80.250931
3832.910156	-80.275909
3875.976562	-82.350861
3919.042969	-85.146851
3962.109375	-88.322136
4005.175781	-91.468666
4048.242188	-90.393730
4091.308594	-87.856964
4134.375000	-86.286644
4177.441406	-85.317490
4220.507812	-84.890556
