Frequency (Hz)	Level (dB)
23.437500	-54.240734
46.875000	-46.373474
70.312500	-50.625816
93.750000	-65.194748
117.187500	-66.767906
140.625000	-76.351311
164.062500	-80.022118
187.500000	-78.218895
210.937500	-77.530792
234.375000	-84.327827
257.812500	-83.427048
281.250000	-76.525620
304.687500	-73.021278
328.125000	-74.978920
351.562500	-70.530655
375.000000	-76.394844
398.437500	-78.707375
421.875000	-80.072632
445.312500	-73.724152
468.750000	-76.697090
492.187500	-85.227699
515.625000	-85.109711
539.062500	-84.382973
562.500000	-84.189484
585.937500	-86.705826
609.375000	-86.951073
632.812500	-79.235748
656.250000	-75.957832
679.687500	-84.152946
703.125000	-90.797218
726.562500	-89.708694
750.000000	-84.017113
773.437500	-88.078560
796.875000	-86.390587
820.312500	-89.403427
843.750000	-93.303139
867.187500	-91.486946
890.625000	-86.730087
914.062500	-86.538048
937.500000	-82.214256
960.937500	-81.096451
984.375000	-89.657166
1007.812500	-90.405579
1031.250000	-89.202431
1054.687500	-85.118690
1078.125000	-90.404320
1101.562500	-89.399231
1125.000000	-86.516266
1148.437500	-86.205055
1171.875000	-87.466187
1195.312500	-87.679558
1218.750000	-86.649071
1242.187500	-83.507217
1265.625000	-84.923546
1289.062500	-91.849731
1312.500000	-92.024910
1335.937500	-90.434555
1359.375000	-88.331192
1382.812500	-90.178673
1406.250000	-86.861603
1429.687500	-85.580116
1453.125000	-85.663300
1476.562500	-84.832664
1500.000000	-83.437866
1523.437500	-86.194519
1546.875000	-89.019417
1570.312500	-90.887016
1593.750000	-90.812233
1617.187500	-87.600258
1640.625000	-83.231400
1664.062500	-81.799614
1687.500000	-82.493774
1710.937500	-83.948929
1734.375000	-84.688232
1757.812500	-84.144699
1781.250000	-85.150131
1804.687500	-84.108910
1828.125000	-82.583710
1851.562500	-80.560280
1875.000000	-79.047585
1898.437500	-80.411201
1921.875000	-83.265366
1945.312500	-83.326218
1968.750000	-82.707619
1992.187500	-82.773499
2015.625000	-82.987267
2039.062500	-82.356178
2062.500000	-81.421471
2085.937500	-79.976295
2109.375000	-78.928978
2132.812500	-78.856789
2156.250000	-78.163040
2179.687500	-76.940056
2203.125000	-77.273247
2226.562500	-78.060211
2250.000000	-79.628616
2273.437500	-80.532234
2296.875000	-80.906082
2320.312500	-81.604591
2343.750000	-81.844719
2367.187500	-82.393372
2390.625000	-83.515015
2414.062500	-84.527809
2437.500000	-86.921837
2460.937500	-90.427826
2484.375000	-94.943054
2507.812500	-98.713104
2531.250000	-103.813698
2554.687500	-102.205605
2578.125000	-99.314201
2601.562500	-95.061005
2625.000000	-91.312714
2648.437500	-87.924370
2671.875000	-86.760338
2695.312500	-88.030952
2718.750000	-89.472534
2742.187500	-88.800339
2765.625000	-86.682129
2789.062500	-84.281464
2812.500000	-82.841980
2835.937500	-82.301193
2859.375000	-83.182991
2882.812500	-85.274872
2906.250000	-86.273521
2929.687500	-84.127213
2953.125000	-82.039703
