Frequency (Hz)	Level (dB)
43.066406	-47.587551
86.132813	-51.016655
129.199219	-61.988483
172.265625	-61.800045
215.332031	-64.311371
258.398438	-73.310715
301.464844	-71.372047
344.531250	-70.198563
387.597656	-73.936188
430.664063	-74.490959
473.730469	-74.521248
516.796875	-77.245834
559.863281	-80.264771
602.929688	-78.021324
645.996094	-72.948212
689.062500	-77.490150
732.128906	-78.223412
775.195313	-78.956490
818.261719	-84.469276
861.328125	-83.992249
904.394531	-77.435600
947.460938	-73.594032
990.527344	-78.683250
1033.593750	-86.567963
1076.660156	-88.105003
1119.726563	-86.037048
1162.792969	-82.702408
1205.859375	-80.789726
1248.925781	-79.557846
1291.992188	-80.476677
1335.058594	-81.188431
1378.125000	-78.277748
1421.191406	-72.801781
1464.257813	-70.115601
1507.324219	-71.503319
1550.390625	-76.884399
1593.457031	-83.686142
1636.523438	-85.171326
1679.589844	-83.383934
1722.656250	-78.236572
1765.722656	-74.801834
1808.789063	-72.291969
1851.855469	-70.707100
1894.921875	-69.131577
1937.988281	-67.235764
1981.054688	-65.314232
2024.121094	-64.562683
2067.187500	-64.208771
2110.253906	-61.346439
2153.320313	-59.207218
2196.386719	-60.076714
2239.453125	-62.243179
2282.519531	-63.504211
2325.585938	-65.418655
2368.652344	-68.099892
2411.718750	-70.793610
2454.785156	-73.271461
2497.851563	-74.965218
2540.917969	-74.464500
2583.984375	-74.628479
2627.050781	-74.280037
2670.117188	-73.297310
2713.183594	-74.076172
2756.250000	-75.276077
2799.316406	-75.172134
2842.382813	-74.897545
2885.449219	-76.105904
2928.515625	-78.191727
2971.582031	-82.017395
3014.648438	-85.371567
3057.714844	-80.567238
3100.781250	-77.534073
3143.847656	-74.971779
3186.914063	-73.407890
3229.980469	-72.478958
3273.046875	-72.054443
3316.113281	-71.170265
3359.179688	-70.509026
3402.246094	-71.283508
3445.312500	-72.700310
3488.378906	-76.150467
3531.445313	-80.719719
3574.511719	-78.549210
3617.578125	-79.039047
3660.644531	-79.609489
3703.710938	-81.737228
3746.777344	-87.171715
3789.843750	-88.869926
3832.910156	-84.412407
3875.976563	-80.964058
3919.042969	-78.576889
3962.109375	-75.985085
4005.175781	-73.395401
4048.242188	-70.086121
4091.308594	-66.934883
4134.375000	-65.569740
4177.441406	-66.693832
4220.507813	-69.449921
4263.574219	-72.092705
4306.640625	-74.117615
4349.707031	-75.417328
4392.773438	-77.163055
4435.839844	-78.693962
4478.906250	-78.702629
4521.972656	-77.838448
4565.039063	-76.467476
4608.105469	-75.616966
4651.171875	-75.586525
4694.238281	-76.261169
4737.304688	-77.221443
4780.371094	-79.059853
4823.437500	-82.333191
4866.503906	-82.639771
4909.570313	-79.550606
4952.636719	-78.748146
4995.703125	-80.747025
5038.769531	-81.784386
5081.835938	-78.896240
5124.902344	-76.453491
5167.968750	-75.416901
5211.035156	-75.971191
5254.101563	-77.894501
5297.167969	-82.744247
5340.234375	-88.359070
5383.300781	-83.232887
5426.367188	-79.108131
5469.433594	-77.233337
5512.500000	-77.227417
5555.566406	-78.022736
5598.632813	-79.912262
5641.699219	-83.674538
5684.765625	-90.058022
5727.832031	-88.728836
5770.898438	-86.125610
5813.964844	-81.310432
5857.031250	-76.932472
5900.097656	-74.652107
5943.164063	-73.635811
5986.230469	-73.513924
6029.296875	-74.169594
6072.363281	-74.740517
6115.429688	-75.452576
6158.496094	-77.267937
6201.562500	-75.986855
6244.628906	-73.097031
6287.695313	-71.225586
6330.761719	-70.033012
6373.828125	-69.156929
6416.894531	-68.186501
6459.960938	-68.165581
6503.027344	-69.931168
6546.093750	-73.917107
6589.160156	-80.924004
6632.226563	-85.695953
6675.292969	-76.866325
6718.359375	-71.724358
6761.425781	-69.193260
6804.492188	-68.462601
