Frequency (Hz)	Level (dB)
23.437500	-52.321480
46.875000	-44.521027
70.312500	-48.838387
93.750000	-65.464668
117.187500	-68.553337
140.625000	-76.539024
164.062500	-78.022781
187.500000	-78.210884
210.937500	-77.810814
234.375000	-80.807053
257.812500	-77.452087
281.250000	-74.802666
304.687500	-72.476067
328.125000	-72.943893
351.562500	-68.731560
375.000000	-75.229843
398.437500	-79.072731
421.875000	-79.863800
445.312500	-73.122787
468.750000	-76.456779
492.187500	-85.417152
515.625000	-85.655212
539.062500	-81.824265
562.500000	-83.061943
585.937500	-86.971298
609.375000	-85.558105
632.812500	-73.005554
656.250000	-70.287743
679.687500	-79.810448
703.125000	-89.111572
726.562500	-82.496796
750.000000	-76.660789
773.437500	-82.225685
796.875000	-85.452492
820.312500	-88.211487
843.750000	-84.486855
867.187500	-87.030609
890.625000	-93.623711
914.062500	-86.569527
937.500000	-74.517395
960.937500	-74.103973
984.375000	-84.680237
1007.812500	-89.322083
1031.250000	-92.669670
1054.687500	-90.801224
1078.125000	-96.238731
1101.562500	-95.608917
1125.000000	-92.413406
1148.437500	-86.429337
1171.875000	-91.134506
1195.312500	-99.185631
1218.750000	-95.422066
1242.187500	-85.762383
1265.625000	-87.554733
1289.062500	-95.186905
1312.500000	-95.579178
1335.937500	-92.729919
1359.375000	-91.668999
1382.812500	-96.861053
1406.250000	-96.511482
1429.687500	-94.075874
1453.125000	-90.132614
1476.562500	-88.485939
1500.000000	-85.035172
1523.437500	-85.740761
1546.875000	-87.693001
1570.312500	-91.727638
1593.750000	-93.692909
1617.187500	-95.104530
1640.625000	-91.816742
1664.062500	-92.905022
1687.500000	-95.791740
1710.937500	-95.421188
1734.375000	-89.959953
1757.812500	-88.143051
1781.250000	-95.568993
1804.687500	-96.023193
1828.125000	-98.608887
1851.562500	-98.552597
1875.000000	-99.338295
1898.437500	-98.006157
1921.875000	-97.383392
1945.312500	-94.680130
1968.750000	-94.476128
1992.187500	-94.909782
2015.625000	-91.289406
2039.062500	-84.069023
2062.500000	-82.151176
2085.937500	-80.923347
2109.375000	-78.722748
2132.812500	-78.575714
2156.250000	-81.764145
2179.687500	-85.352478
