Frequency (Hz)	Level (dB)
21.533203	-56.543785
43.066406	-45.952568
64.599609	-47.998428
86.132812	-63.311672
107.666016	-64.590302
129.199219	-73.939621
150.732422	-73.700943
172.265625	-78.515495
193.798828	-75.477272
215.332031	-77.487892
236.865234	-80.146912
258.398438	-76.442810
279.931641	-72.614922
301.464844	-70.264595
322.998047	-75.502548
344.531250	-70.553970
366.064453	-72.968872
387.597656	-77.492119
409.130859	-77.341324
430.664062	-77.628639
452.197266	-73.061905
473.730469	-78.241669
495.263672	-82.248367
516.796875	-85.835472
538.330078	-83.662529
559.863281	-82.983955
581.396484	-89.702171
602.929688	-87.226509
624.462891	-83.649330
645.996094	-75.419151
667.529297	-78.503075
689.062500	-87.359016
710.595703	-88.223473
732.128906	-83.297897
753.662109	-79.515396
775.195312	-85.449272
796.728516	-82.506424
818.261719	-85.717163
839.794922	-85.325302
861.328125	-84.846527
882.861328	-86.206459
904.394531	-84.418655
925.927734	-82.376411
947.460938	-75.059921
968.994141	-79.049484
990.527344	-87.274788
1012.060547	-87.555870
1033.593750	-89.245247
1055.126953	-86.205193
1076.660156	-93.235809
1098.193359	-93.114624
1119.726562	-95.390739
1141.259766	-89.494148
1162.792969	-89.889191
1184.326172	-95.336815
1205.859375	-93.594727
1227.392578	-86.550995
1248.925781	-79.419197
1270.458984	-84.053307
1291.992188	-90.330162
1313.525391	-90.858040
1335.058594	-90.092575
1356.591797	-86.880180
1378.125000	-87.780281
1399.658203	-84.843765
1421.191406	-81.794800
1442.724609	-77.809158
1464.257812	-74.933540
1485.791016	-74.192207
1507.324219	-75.924667
1528.857422	-79.653206
1550.390625	-83.630348
1571.923828	-84.264656
1593.457031	-84.214828
1614.990234	-84.082321
1636.523438	-83.499725
1658.056641	-83.165154
1679.589844	-84.299843
1701.123047	-84.548271
1722.656250	-86.020432
1744.189453	-83.513435
1765.722656	-82.691528
1787.255859	-82.067871
1808.789062	-80.381004
1830.322266	-78.369904
1851.855469	-77.196030
1873.388672	-77.203163
1894.921875	-77.772919
1916.455078	-78.638451
1937.988281	-80.229553
1959.521484	-79.559082
1981.054688	-75.432915
2002.587891	-71.838943
2024.121094	-69.532547
2045.654297	-68.138489
2067.187500	-68.759926
2088.720703	-70.873428
2110.253906	-72.689392
2131.787109	-73.955605
2153.320312	-75.205963
2174.853516	-76.496025
2196.386719	-78.456604
2217.919922	-80.806908
2239.453125	-82.522583
2260.986328	-83.333549
2282.519531	-83.843292
2304.052734	-84.589516
2325.585938	-84.681618
2347.119141	-83.629440
2368.652344	-83.412720
2390.185547	-82.590996
2411.718750	-81.751968
2433.251953	-82.381676
2454.785156	-84.129189
2476.318359	-87.682816
2497.851562	-91.193016
2519.384766	-89.884315
2540.917969	-87.945412
2562.451172	-87.592903
2583.984375	-89.265587
2605.517578	-92.906601
2627.050781	-92.318733
2648.583984	-88.117630
2670.117188	-86.058090
2691.650391	-86.287819
2713.183594	-87.988091
2734.716797	-90.820045
2756.250000	-92.832581
2777.783203	-93.489922
2799.316406	-91.073090
2820.849609	-89.420715
2842.382812	-87.433083
2863.916016	-86.188759
2885.449219	-86.541489
2906.982422	-87.521706
2928.515625	-89.185455
2950.048828	-90.079887
2971.582031	-89.243217
2993.115234	-87.897537
3014.648438	-87.894829
3036.181641	-88.287399
3057.714844	-87.489235
3079.248047	-85.972275
3100.781250	-83.889908
3122.314453	-83.008820
3143.847656	-83.394920
3165.380859	-85.313362
3186.914062	-89.338432
3208.447266	-93.746559
3229.980469	-89.605804
3251.513672	-84.295937
3273.046875	-80.755432
3294.580078	-78.504723
3316.113281	-77.648941
3337.646484	-78.554474
3359.179688	-80.495010
3380.712891	-82.693130
3402.246094	-84.264221
3423.779297	-86.649300
3445.312500	-87.787842
3466.845703	-89.598373
3488.378906	-91.471420
3509.912109	-92.552193
3531.445312	-93.550797
3552.978516	-92.616028
3574.511719	-91.648636
3596.044922	-91.013809
3617.578125	-90.984795
3639.111328	-90.936417
3660.644531	-92.005219
3682.177734	-93.698853
3703.710938	-95.258995
3725.244141	-96.964005
3746.777344	-95.448601
3768.310547	-96.147125
3789.843750	-95.627960
3811.376953	-93.642960
3832.910156	-92.022072
3854.443359	-89.960373
3875.976562	-88.458244
3897.509766	-86.035454
3919.042969	-83.324890
3940.576172	-80.947083
3962.109375	-79.142418
3983.642578	-78.142906
4005.175781	-78.257668
4026.708984	-78.811508
4048.242188	-79.356407
4069.775391	-79.640182
4091.308594	-80.968376
4112.841797	-82.767990
4134.375000	-84.512833
4155.908203	-85.691101
4177.441406	-86.162392
4198.974609	-85.690865
4220.507812	-84.856789
4242.041016	-84.067604
4263.574219	-84.394913
4285.107422	-85.065613
4306.640625	-85.453171
4328.173828	-85.592003
4349.707031	-85.139183
4371.240234	-84.808395
4392.773438	-84.429939
4414.306641	-84.875755
4435.839844	-85.379532
4457.373047	-85.657722
4478.906250	-85.675514
4500.439453	-85.678131
4521.972656	-86.326164
4543.505859	-86.644135
4565.039062	-87.209320
4586.572266	-88.806938
4608.105469	-90.647194
4629.638672	-92.970482
4651.171875	-96.322525
