Frequency (Hz)	Level (dB)
21.533203	-57.790295
43.066406	-47.142616
64.599609	-49.215839
86.132812	-64.410645
107.666016	-65.376373
129.199219	-72.744461
150.732422	-72.711845
172.265625	-78.432014
193.798828	-76.175583
215.332031	-78.839035
236.865234	-81.876015
258.398438	-80.651802
279.931641	-76.626480
301.464844	-71.708191
322.998047	-75.974899
344.531250	-69.935165
366.064453	-72.802895
387.597656	-79.780380
409.130859	-79.023323
430.664062	-78.719536
452.197266	-74.362076
473.730469	-79.299950
495.263672	-84.085007
516.796875	-87.341888
538.330078	-82.635437
559.863281	-81.529892
581.396484	-85.815170
602.929688	-86.003685
624.462891	-81.922073
645.996094	-74.085052
667.529297	-77.835953
689.062500	-90.572472
710.595703	-90.990944
732.128906	-85.100349
753.662109	-81.515800
775.195312	-87.441193
796.728516	-84.544548
818.261719	-87.839569
839.794922	-84.910713
861.328125	-85.095154
882.861328	-90.358673
904.394531	-87.662811
925.927734	-80.368149
947.460938	-73.534477
968.994141	-77.786049
990.527344	-87.146912
1012.060547	-88.782684
1033.593750	-91.914452
1055.126953	-90.868912
1076.660156	-96.948730
1098.193359	-94.313042
1119.726562	-94.950111
1141.259766	-88.118988
1162.792969	-88.959595
1184.326172	-90.889053
1205.859375	-89.405022
1227.392578	-87.583473
1248.925781	-82.793365
1270.458984	-87.811798
1291.992188	-90.574577
1313.525391	-90.017929
1335.058594	-86.937439
1356.591797	-85.613434
1378.125000	-88.279625
1399.658203	-88.001831
1421.191406	-88.902077
1442.724609	-89.120659
1464.257812	-89.115555
1485.791016	-87.155525
1507.324219	-85.401962
1528.857422	-84.354065
1550.390625	-85.049278
1571.923828	-88.733078
1593.457031	-91.758926
1614.990234	-92.583084
1636.523438	-89.832184
1658.056641	-88.470329
1679.589844	-88.136986
1701.123047	-86.653206
1722.656250	-86.637604
1744.189453	-84.443085
1765.722656	-86.050156
1787.255859	-88.190430
1808.789062	-88.572685
1830.322266	-90.145859
1851.855469	-91.613014
1873.388672	-89.857193
1894.921875	-86.851364
1916.455078	-85.983467
1937.988281	-85.575897
1959.521484	-84.784782
1981.054688	-84.313278
2002.587891	-83.198776
2024.121094	-82.702492
2045.654297	-81.923218
2067.187500	-82.021782
2088.720703	-82.560913
2110.253906	-84.828278
2131.787109	-88.587250
2153.320312	-85.869934
2174.853516	-81.059288
2196.386719	-77.852837
2217.919922	-74.768082
2239.453125	-72.657082
2260.986328	-71.305611
2282.519531	-71.778519
2304.052734	-74.365799
2325.585938	-77.324516
2347.119141	-79.804375
2368.652344	-83.846298
2390.185547	-87.029747
2411.718750	-88.514458
