Frequency (Hz)	Level (dB)
21.533203	-57.170383
43.066406	-46.524223
64.599609	-48.588676
86.132812	-62.938614
107.666016	-63.793743
129.199219	-73.042282
150.732422	-75.459846
172.265625	-79.303230
193.798828	-74.250031
215.332031	-77.107094
236.865234	-81.311180
258.398438	-75.959976
279.931641	-72.270584
301.464844	-70.697662
322.998047	-75.556213
344.531250	-70.069962
366.064453	-72.555847
387.597656	-76.945290
409.130859	-76.657288
430.664062	-77.658417
452.197266	-73.887794
473.730469	-80.188637
495.263672	-83.465790
516.796875	-86.494759
538.330078	-83.533424
559.863281	-83.037163
581.396484	-88.730118
602.929688	-86.382149
624.462891	-81.153969
645.996094	-72.846664
667.529297	-76.475182
689.062500	-89.731796
710.595703	-89.309540
732.128906	-82.040123
753.662109	-78.250984
775.195312	-85.547623
796.728516	-84.374809
818.261719	-87.928490
839.794922	-86.454590
861.328125	-86.181641
882.861328	-91.345139
904.394531	-92.603958
925.927734	-81.566071
947.460938	-73.949532
968.994141	-78.356529
990.527344	-88.579636
1012.060547	-88.816917
1033.593750	-90.358673
1055.126953	-89.206726
1076.660156	-93.404343
1098.193359	-93.743210
1119.726562	-93.890533
1141.259766	-85.945229
1162.792969	-86.475227
1184.326172	-92.085251
1205.859375	-92.405083
1227.392578	-88.187996
1248.925781	-82.225258
1270.458984	-87.251450
1291.992188	-91.004768
1313.525391	-91.305283
1335.058594	-89.058075
1356.591797	-87.569084
1378.125000	-92.837288
1399.658203	-90.592415
1421.191406	-88.795738
1442.724609	-89.405136
1464.257812	-94.672310
1485.791016	-93.896271
1507.324219	-90.799759
1528.857422	-88.351021
1550.390625	-85.223518
1571.923828	-87.632843
1593.457031	-89.181900
1614.990234	-89.280212
1636.523438	-87.829926
1658.056641	-87.365738
1679.589844	-89.026283
1701.123047	-87.960281
1722.656250	-88.406090
1744.189453	-86.041588
1765.722656	-84.624802
1787.255859	-80.647354
1808.789062	-76.913963
1830.322266	-75.594131
1851.855469	-77.667480
1873.388672	-81.222565
1894.921875	-84.073021
1916.455078	-86.396858
1937.988281	-87.162521
1959.521484	-86.424408
1981.054688	-85.465927
2002.587891	-84.281776
2024.121094	-82.649521
2045.654297	-81.664406
2067.187500	-83.371010
2088.720703	-87.108780
2110.253906	-91.859901
2131.787109	-96.074638
2153.320312	-93.521988
2174.853516	-90.805016
2196.386719	-89.178024
2217.919922	-89.950500
2239.453125	-91.943092
2260.986328	-94.091217
2282.519531	-95.345734
2304.052734	-94.969215
2325.585938	-95.950546
2347.119141	-93.690735
2368.652344	-95.192101
2390.185547	-94.021584
2411.718750	-92.838669
2433.251953	-92.720123
2454.785156	-92.277824
2476.318359	-93.570915
2497.851562	-93.566986
2519.384766	-94.570175
2540.917969	-96.031311
2562.451172	-96.406891
2583.984375	-94.065453
2605.517578	-92.637901
2627.050781	-91.986084
2648.583984	-90.984528
2670.117188	-91.238258
2691.650391	-92.321678
2713.183594	-92.773422
2734.716797	-93.987312
2756.250000	-95.767502
2777.783203	-97.552078
2799.316406	-96.605186
2820.849609	-100.982567
2842.382812	-101.988022
2863.916016	-100.675720
2885.449219	-97.065956
2906.982422	-94.710724
2928.515625	-94.495499
2950.048828	-92.233055
2971.582031	-89.728279
2993.115234	-87.440804
3014.648438	-85.908226
3036.181641	-84.554245
3057.714844	-83.701347
3079.248047	-84.001869
3100.781250	-84.445244
3122.314453	-85.936424
3143.847656	-89.057625
3165.380859	-92.549950
3186.914062	-92.206192
3208.447266	-88.829582
3229.980469	-86.217712
3251.513672	-85.601990
3273.046875	-86.610870
3294.580078	-88.084984
3316.113281	-89.869514
3337.646484	-92.493835
3359.179688	-96.113457
3380.712891	-91.359428
3402.246094	-86.246475
3423.779297	-82.695160
3445.312500	-80.050446
3466.845703	-78.839111
3488.378906	-78.298218
3509.912109	-77.958702
3531.445312	-78.267952
3552.978516	-79.135254
3574.511719	-79.735664
3596.044922	-80.020882
3617.578125	-80.412003
3639.111328	-80.664528
3660.644531	-80.577408
3682.177734	-80.964645
3703.710938	-82.889618
3725.244141	-85.338829
3746.777344	-87.122978
3768.310547	-89.250092
3789.843750	-91.121124
3811.376953	-91.518555
3832.910156	-91.167625
3854.443359	-90.663918
3875.976562	-91.441689
3897.509766	-91.393608
3919.042969	-91.039841
3940.576172	-90.669205
3962.109375	-90.231712
3983.642578	-89.823250
4005.175781	-90.109268
4026.708984	-91.037979
4048.242188	-93.052956
4069.775391	-96.864586
4091.308594	-102.782402
4112.841797	-104.611137
4134.375000	-99.728302
4155.908203	-97.213005
4177.441406	-97.485321
4198.974609	-96.663406
4220.507812	-95.697533
4242.041016	-94.141701
4263.574219	-93.153999
4285.107422	-92.577049
4306.640625	-91.571480
4328.173828	-90.496719
4349.707031	-89.541969
4371.240234	-89.161339
4392.773438	-88.685890
4414.306641	-89.459534
4435.839844	-90.648758
4457.373047	-92.381195
4478.906250	-95.071060
4500.439453	-98.026810
4521.972656	-102.219643
4543.505859	-100.044182
4565.039062	-97.940781
4586.572266	-96.529289
4608.105469	-95.624298
4629.638672	-95.423309
4651.171875	-95.808655
4672.705078	-96.974617
4694.238281	-97.930634
4715.771484	-100.267273
4737.304688	-101.052162
4758.837891	-97.877998
4780.371094	-94.445862
4801.904297	-91.814667
4823.437500	-90.505157
4844.970703	-89.606506
4866.503906	-89.292252
4888.037109	-89.007057
4909.570312	-89.053101
4931.103516	-89.575500
4952.636719	-90.588844
4974.169922	-92.472694
4995.703125	-93.177383
5017.236328	-92.764534
5038.769531	-93.049576
5060.302734	-94.039116
5081.835938	-95.994690
5103.369141	-96.366127
5124.902344	-92.548515
5146.435547	-88.015633
5167.968750	-85.206909
5189.501953	-83.355309
5211.035156	-81.959045
5232.568359	-80.045868
5254.101562	-78.539619
5275.634766	-77.738785
5297.167969	-76.833649
5318.701172	-76.024620
5340.234375	-74.953537
5361.767578	-74.162689
5383.300781	-73.517357
5404.833984	-73.352219
5426.367188	-73.758095
5447.900391	-73.979927
5469.433594	-74.901909
5490.966797	-76.427795
5512.500000	-77.930717
5534.033203	-78.567581
5555.566406	-78.383194
5577.099609	-78.924248
5598.632812	-79.015038
5620.166016	-78.448898
5641.699219	-78.246475
5663.232422	-78.420570
5684.765625	-78.314468
5706.298828	-78.410423
5727.832031	-78.543983
5749.365234	-78.414925
5770.898438	-78.374969
5792.431641	-78.066360
5813.964844	-78.450844
5835.498047	-78.189186
5857.031250	-77.874779
5878.564453	-77.662712
5900.097656	-78.081543
5921.630859	-78.206505
5943.164062	-78.431778
5964.697266	-79.145164
5986.230469	-80.125000
6007.763672	-81.971542
6029.296875	-83.360710
6050.830078	-83.210083
6072.363281	-82.386696
6093.896484	-81.000313
6115.429688	-80.129967
6136.962891	-79.703102
6158.496094	-79.052795
6180.029297	-77.997665
6201.562500	-76.712402
6223.095703	-75.550850
6244.628906	-74.714661
6266.162109	-73.272781
6287.695312	-72.764359
6309.228516	-72.444496
6330.761719	-72.452530
6352.294922	-72.273834
6373.828125	-72.871231
6395.361328	-73.712212
6416.894531	-74.344559
6438.427734	-75.300117
6459.960938	-76.579224
6481.494141	-78.639282
6503.027344	-80.706390
6524.560547	-83.097649
6546.093750	-85.871368
6567.626953	-87.785019
6589.160156	-89.243484
6610.693359	-89.959511
6632.226562	-90.551987
6653.759766	-91.209511
6675.292969	-91.719643
6696.826172	-90.829384
6718.359375	-89.172623
6739.892578	-88.391396
6761.425781	-87.384438
6782.958984	-87.303246
6804.492188	-87.128220
6826.025391	-86.800278
6847.558594	-85.922119
6869.091797	-85.132240
6890.625000	-84.583031
6912.158203	-83.694328
6933.691406	-82.874397
6955.224609	-82.321510
6976.757812	-82.296318
6998.291016	-82.341728
7019.824219	-82.726883
7041.357422	-83.028717
7062.890625	-83.297752
7084.423828	-83.657852
7105.957031	-83.723961
7127.490234	-84.143478
7149.023438	-84.496407
7170.556641	-84.396423
7192.089844	-83.803558
