Frequency (Hz)	Level (dB)
21.533203	-57.751438
43.066406	-47.140869
64.599609	-49.219437
86.132812	-64.337143
107.666016	-65.336548
129.199219	-73.407570
150.732422	-73.939003
172.265625	-79.292534
193.798828	-76.560730
215.332031	-79.123802
236.865234	-84.379669
258.398438	-83.300964
279.931641	-76.586945
301.464844	-71.649918
322.998047	-75.774338
344.531250	-69.739677
366.064453	-72.649147
387.597656	-79.723999
409.130859	-78.988564
430.664062	-78.292160
452.197266	-74.231705
473.730469	-80.023384
495.263672	-84.145096
516.796875	-87.020012
538.330078	-82.112312
559.863281	-81.101227
581.396484	-84.694626
602.929688	-84.982826
624.462891	-82.787437
645.996094	-75.333801
667.529297	-79.052238
689.062500	-89.877365
710.595703	-90.856476
732.128906	-84.944252
753.662109	-81.370476
775.195312	-87.419273
796.728516	-84.596779
818.261719	-88.080467
839.794922	-86.098801
861.328125	-86.302788
882.861328	-90.157700
904.394531	-87.279404
925.927734	-80.364677
947.460938	-73.554688
968.994141	-77.901978
990.527344	-86.776703
1012.060547	-88.697968
1033.593750	-89.893661
1055.126953	-87.951157
1076.660156	-95.427780
1098.193359	-94.126884
1119.726562	-95.109398
1141.259766	-89.143288
1162.792969	-90.026588
1184.326172	-90.999702
1205.859375	-89.565430
1227.392578	-87.081345
1248.925781	-81.917137
1270.458984	-87.183632
1291.992188	-90.404762
1313.525391	-90.137901
1335.058594	-87.162956
1356.591797	-85.913803
1378.125000	-88.708099
1399.658203	-88.104385
1421.191406	-89.067642
1442.724609	-89.138748
1464.257812	-89.049133
1485.791016	-87.182495
1507.324219	-85.546844
1528.857422	-84.512512
1550.390625	-85.339066
1571.923828	-89.245827
1593.457031	-92.503250
1614.990234	-92.937286
1636.523438	-89.546143
1658.056641	-88.206543
1679.589844	-88.835548
1701.123047	-88.218910
1722.656250	-87.998817
1744.189453	-84.669785
1765.722656	-86.406578
1787.255859	-88.903519
1808.789062	-89.390511
1830.322266	-90.906250
1851.855469	-91.785713
1873.388672	-89.993423
1894.921875	-86.766792
1916.455078	-85.860542
1937.988281	-85.445000
1959.521484	-84.888527
1981.054688	-84.586929
2002.587891	-83.425102
2024.121094	-83.039757
2045.654297	-81.912926
2067.187500	-81.439278
2088.720703	-80.753082
2110.253906	-82.223900
2131.787109	-87.287674
2153.320312	-88.260368
2174.853516	-82.789558
2196.386719	-78.981003
2217.919922	-75.579170
2239.453125	-73.322632
2260.986328	-71.965637
2282.519531	-72.331383
2304.052734	-74.651680
2325.585938	-77.525459
2347.119141	-79.997650
2368.652344	-84.117012
2390.185547	-87.395218
2411.718750	-88.929329
2433.251953	-89.989914
2454.785156	-90.444633
2476.318359	-91.313316
2497.851562	-90.853729
2519.384766	-91.087433
2540.917969	-91.489227
2562.451172	-91.699066
2583.984375	-91.509979
2605.517578	-91.228134
2627.050781	-90.392830
2648.583984	-88.632950
2670.117188	-87.206749
2691.650391	-86.075378
2713.183594	-85.084068
2734.716797	-85.385368
2756.250000	-87.762756
2777.783203	-92.128082
2799.316406	-94.775749
2820.849609	-96.312202
2842.382812	-95.503189
2863.916016	-94.988625
2885.449219	-93.233116
2906.982422	-90.775459
2928.515625	-88.606415
2950.048828	-86.792778
2971.582031	-84.584541
2993.115234	-82.631302
3014.648438	-81.695793
3036.181641	-80.181778
3057.714844	-78.613007
3079.248047	-78.157394
3100.781250	-77.257599
3122.314453	-77.393173
3143.847656	-78.237915
3165.380859	-78.436958
3186.914062	-78.628654
3208.447266	-77.637726
3229.980469	-76.381195
3251.513672	-75.303337
3273.046875	-74.888367
3294.580078	-74.572502
3316.113281	-74.638779
3337.646484	-75.766151
3359.179688	-77.188606
3380.712891	-79.586243
3402.246094	-80.847488
3423.779297	-80.486588
3445.312500	-80.499352
3466.845703	-81.526169
3488.378906	-83.372643
3509.912109	-85.018181
3531.445312	-85.698608
3552.978516	-85.679634
3574.511719	-85.616570
3596.044922	-85.446091
3617.578125	-85.646919
3639.111328	-86.103333
3660.644531	-86.367851
3682.177734	-87.510750
3703.710938	-90.084167
3725.244141	-93.366798
3746.777344	-91.941261
3768.310547	-88.609489
3789.843750	-86.368393
3811.376953	-84.400558
3832.910156	-83.116943
3854.443359	-81.763969
3875.976562	-80.293770
3897.509766	-78.783775
3919.042969	-77.674240
3940.576172	-77.123535
3962.109375	-76.856049
3983.642578	-76.443863
4005.175781	-76.843376
4026.708984	-77.625786
4048.242188	-79.409935
4069.775391	-81.632179
4091.308594	-84.046951
4112.841797	-83.366158
4134.375000	-81.493149
4155.908203	-79.789314
4177.441406	-78.675018
4198.974609	-78.248993
4220.507812	-78.281303
4242.041016	-78.999031
4263.574219	-81.045219
4285.107422	-84.434235
4306.640625	-88.703079
4328.173828	-91.262756
4349.707031	-90.491570
4371.240234	-91.181221
4392.773438	-95.062836
4414.306641	-94.754936
4435.839844	-88.465752
4457.373047	-85.251884
4478.906250	-83.561684
4500.439453	-83.136787
4521.972656	-83.830757
4543.505859	-84.158493
4565.039062	-84.045700
4586.572266	-84.148590
4608.105469	-83.506889
4629.638672	-83.003670
4651.171875	-82.676689
4672.705078	-82.689377
4694.238281	-82.640556
4715.771484	-82.373848
4737.304688	-81.935631
4758.837891	-81.536377
4780.371094	-81.244827
4801.904297	-81.255005
4823.437500	-81.571274
4844.970703	-82.522163
4866.503906	-83.434570
4888.037109	-84.822006
4909.570312	-85.348907
4931.103516	-85.635658
4952.636719	-86.151474
4974.169922	-86.764824
4995.703125	-86.709778
5017.236328	-86.893799
5038.769531	-87.643600
5060.302734	-88.344643
5081.835938	-88.753860
5103.369141	-88.517433
5124.902344	-87.778397
5146.435547	-86.518837
5167.968750	-85.761589
5189.501953	-85.816460
5211.035156	-86.168915
5232.568359	-85.449272
5254.101562	-84.950577
5275.634766	-84.665649
5297.167969	-84.124794
5318.701172	-83.888298
5340.234375	-83.495674
5361.767578	-83.102745
5383.300781	-82.478394
5404.833984	-82.206657
5426.367188	-82.374229
5447.900391	-82.372322
5469.433594	-83.562347
5490.966797	-85.909447
5512.500000	-89.174042
5534.033203	-92.323341
5555.566406	-94.000938
5577.099609	-94.515877
5598.632812	-92.088898
5620.166016	-89.564507
5641.699219	-86.959183
5663.232422	-84.411263
5684.765625	-82.102142
5706.298828	-80.507851
5727.832031	-79.055092
5749.365234	-77.814415
5770.898438	-76.949234
5792.431641	-76.182014
5813.964844	-75.998962
5835.498047	-76.012558
5857.031250	-76.429855
5878.564453	-77.064507
5900.097656	-78.058838
5921.630859	-78.734367
5943.164062	-78.255432
5964.697266	-77.465569
5986.230469	-76.746399
6007.763672	-76.150719
6029.296875	-74.928032
6050.830078	-73.141289
6072.363281	-71.553528
6093.896484	-70.006462
6115.429688	-68.776703
6136.962891	-68.357224
6158.496094	-68.289726
6180.029297	-68.549141
6201.562500	-69.112984
6223.095703	-69.577652
6244.628906	-69.757210
6266.162109	-68.717468
6287.695312	-68.101135
6309.228516	-67.820206
6330.761719	-67.788338
6352.294922	-67.549332
6373.828125	-68.145523
6395.361328	-68.852844
6416.894531	-69.576218
6438.427734	-70.355064
6459.960938	-71.559143
6481.494141	-73.051514
6503.027344	-74.401749
6524.560547	-75.679321
6546.093750	-76.106773
6567.626953	-75.740044
6589.160156	-75.247963
6610.693359	-74.823143
6632.226562	-74.598045
6653.759766	-74.571228
6675.292969	-74.780243
6696.826172	-74.174149
6718.359375	-73.820282
6739.892578	-74.118210
6761.425781	-74.273865
6782.958984	-75.232033
6804.492188	-75.853958
6826.025391	-76.686737
6847.558594	-77.435295
6869.091797	-77.604904
6890.625000	-78.244133
6912.158203	-78.317238
6933.691406	-77.967155
6955.224609	-77.753235
6976.757812	-77.954384
6998.291016	-77.791428
7019.824219	-77.953171
